Driver_type,FROM_ORG_UNIT_ID,FROM_COST_TYPE_ID,TO_COST_TYPE_ID,TO_ORG_UNIT_ID,VALUE,V_MAKER_REMARKS
CPTTPB,111100122025,99,9902,111100122025,1.0,
CPTTPB,111100122028,99,9902,111100122028,1.0,
CPTTPB,111100123021,99,9902,111100123021,1.0,
CPTTPB,111100123022,99,9902,111100123022,1.0,
CPTTPB,111100123023,99,9902,111100123023,1.0,
CPTTPB,111100124021,99,9902,111100124021,1.0,
CPTTPB,111100124022,99,9902,111100124022,1.0,
CPTTPB,111100124024,99,9902,111100124024,1.0,
CPTTPB,111100125021,99,9902,111100125021,1.0,
CPTTPB,111100125022,99,9902,111100125022,1.0,
CPTTPB,111100126021,99,9902,111100126021,1.0,
CPTTPB,111100126022,99,9902,111100126022,1.0,
CPTTPB,111100126023,99,9902,111100126023,1.0,
CPTTPB,111100128021,99,9902,111100128021,1.0,
CPTTPB,111100128022,99,9902,111100128022,1.0,
CPTTPB,111100129021,99,9902,111100129021,1.0,
CPTTPB,111100129022,99,9902,111100129022,1.0,
CPTTPB,111100130021,99,9902,111100130021,1.0,
CPTTPB,111100130022,99,9902,111100130022,1.0,
CPTTPB,111100130023,99,9902,111100130023,1.0,
CPTTPB,111100130024,99,9902,111100130024,1.0,
CPTTPB,111100132021,99,9902,111100132021,1.0,
CPTTPB,111100132022,99,9902,111100132022,1.0,
CPTTPB,111100133021,99,9902,111100133021,1.0,
CPTTPB,111100134021,99,9902,111100134021,1.0,
CPTTPB,111100135021,99,9902,111100135021,1.0,
CPTTPB,111100135022,99,9902,111100135022,1.0,
CPTTPB,111100136021,99,9902,111100136021,1.0,
CPTTPB,111100138021,99,9902,111100138021,1.0,
CPTTPB,111100138022,99,9902,111100138022,1.0,
CPTTPB,111100139021,99,9902,111100139021,1.0,
CPTTPB,111100140021,99,9902,111100140021,1.0,
CPTTPB,111100140022,99,9902,111100140022,1.0,
CPTTPB,111100140023,99,9902,111100140023,1.0,
CPTTPB,111100141022,99,9902,111100141022,1.0,
CPTTPB,111100141023,99,9902,111100141023,1.0,
CPTTPB,111100141024,99,9902,111100141024,1.0,
CPTTPB,111100144021,99,9902,111100144021,1.0,
CPTTPB,111100144022,99,9902,111100144022,1.0,
CPTTPB,111100145021,99,9902,111100145021,1.0,
CPTTPB,111100147021,99,9902,111100147021,1.0,
CPTTPB,111100147022,99,9902,111100147022,1.0,
CPTTPB,111100147023,99,9902,111100147023,1.0,
CPTTPB,111100147024,99,9902,111100147024,1.0,
CPTTPB,111100149021,99,9902,111100149021,1.0,
CPTTPB,111100149022,99,9902,111100149022,1.0,
CPTTPB,111100150021,99,9902,111100150021,1.0,
CPTTPB,111100150022,99,9902,111100150022,1.0,
CPTTPB,111100150023,99,9902,111100150023,1.0,
CPTTPB,111100150025,99,9902,111100150025,1.0,
CPTTPB,111100151021,99,9902,111100151021,1.0,
CPTTPB,111100151022,99,9902,111100151022,1.0,
CPTTPB,111100151023,99,9902,111100151023,1.0,
CPTTPB,111100159021,99,9902,111100159021,1.0,
CPTTPB,111100160021,99,9902,111100160021,1.0,
CPTTPB,111100160022,99,9902,111100160022,1.0,
CPTTPB,111100160023,99,9902,111100160023,1.0,
CPTTPB,111100166021,99,9902,111100166021,1.0,
CPTTPB,111100168021,99,9902,111100168021,1.0,
CPTTPB,111100168022,99,9902,111100168022,1.0,
CPTTPB,111100169021,99,9902,111100169021,1.0,
CPTTPB,111100177021,99,9902,111100177021,1.0,
CPTTPB,111100179021,99,9902,111100179021,1.0,
CPTTPB,111100180021,99,9902,111100180021,1.0,
CPTTPB,111100180022,99,9902,111100180022,1.0,
CPTTPB,111100181021,99,9902,111100181021,1.0,
CPTTPB,111100186021,99,9902,111100186021,1.0,
CPTTPB,111100188021,99,9902,111100188021,1.0,
CPTTPB,111100189021,99,9902,111100189021,1.0,
CPTTPB,111100199021,99,9902,111100199021,1.0,
CPTTPB,111100199023,99,9902,111100199023,1.0,
CPTTPB,111100211021,99,9902,111100211021,1.0,
CPTTPB,111100211022,99,9902,111100211022,1.0,
CPTTPB,111100211023,99,9902,111100211023,1.0,
CPTTPB,111100211024,99,9902,111100211024,1.0,
CPTTPB,111100211025,99,9902,111100211025,1.0,
CPTTPB,111100212021,99,9902,111100212021,1.0,
CPTTPB,111100212022,99,9902,111100212022,1.0,
CPTTPB,111100212023,99,9902,111100212023,1.0,
CPTTPB,111100213021,99,9902,111100213021,1.0,
CPTTPB,111100213022,99,9902,111100213022,1.0,
CPTTPB,111100214021,99,9902,111100214021,1.0,
CPTTPB,111100214022,99,9902,111100214022,1.0,
CPTTPB,111100214023,99,9902,111100214023,1.0,
CPTTPB,111100214025,99,9902,111100214025,1.0,
CPTTPB,111100215021,99,9902,111100215021,1.0,
CPTTPB,111100215022,99,9902,111100215022,1.0,
CPTTPB,111100215023,99,9902,111100215023,1.0,
CPTTPB,111100216021,99,9902,111100216021,1.0,
CPTTPB,111100216022,99,9902,111100216022,1.0,
CPTTPB,111100217021,99,9902,111100217021,1.0,
CPTTPB,111100217022,99,9902,111100217022,1.0,
CPTTPB,111100220021,99,9902,111100220021,1.0,
CPTTPB,111100220022,99,9902,111100220022,1.0,
CPTTPB,111100220023,99,9902,111100220023,1.0,
CPTTPB,111100222021,99,9902,111100222021,1.0,
CPTTPB,111100222022,99,9902,111100222022,1.0,
CPTTPB,111100222023,99,9902,111100222023,1.0,
CPTTPB,111100222025,99,9902,111100222025,1.0,
CPTTPB,111100222026,99,9902,111100222026,1.0,
CPTTPB,111100256021,99,9902,111100256021,1.0,
CPTTPB,111100256022,99,9902,111100256022,1.0,
CPTTPB,111100260021,99,9902,111100260021,1.0,
CPTTPB,111100260022,99,9902,111100260022,1.0,
CPTTPB,111100260023,99,9902,111100260023,1.0,
CPTTPB,111100268021,99,9902,111100268021,1.0,
CPTTPB,111100268022,99,9902,111100268022,1.0,
CPTTPB,111100268023,99,9902,111100268023,1.0,
CPTTPB,111100279021,99,9902,111100279021,1.0,
CPTTPB,111100289021,99,9902,111100289021,1.0,
CPTTPB,111100289022,99,9902,111100289022,1.0,
CPTTPB,111100310021,99,9902,111100310021,1.0,
CPTTPB,111100310022,99,9902,111100310022,1.0,
CPTTPB,111100310023,99,9902,111100310023,1.0,
CPTTPB,111100310024,99,9902,111100310024,1.0,
CPTTPB,111100310025,99,9902,111100310025,1.0,
CPTTPB,111100311021,99,9902,111100311021,1.0,
CPTTPB,111100311022,99,9902,111100311022,1.0,
CPTTPB,111100313021,99,9902,111100313021,1.0,
CPTTPB,111100313022,99,9902,111100313022,1.0,
CPTTPB,111100313023,99,9902,111100313023,1.0,
CPTTPB,111100314021,99,9902,111100314021,1.0,
CPTTPB,111100314022,99,9902,111100314022,1.0,
CPTTPB,111100315021,99,9902,111100315021,1.0,
CPTTPB,111100315022,99,9902,111100315022,1.0,
CPTTPB,111100317021,99,9902,111100317021,1.0,
CPTTPB,111100317022,99,9902,111100317022,1.0,
CPTTPB,111100318021,99,9902,111100318021,1.0,
CPTTPB,111100318022,99,9902,111100318022,1.0,
CPTTPB,111100319021,99,9902,111100319021,1.0,
CPTTPB,111100321021,99,9902,111100321021,1.0,
CPTTPB,111100321022,99,9902,111100321022,1.0,
CPTTPB,111100323021,99,9902,111100323021,1.0,
CPTTPB,111100323022,99,9902,111100323022,1.0,
CPTTPB,111100328021,99,9902,111100328021,1.0,
CPTTPB,111100330021,99,9902,111100330021,1.0,
CPTTPB,111100341021,99,9902,111100341021,1.0,
CPTTPB,111100345021,99,9902,111100345021,1.0,
CPTTPB,111100351021,99,9902,111100351021,1.0,
CPTTPB,111100360021,99,9902,111100360021,1.0,
CPTTPB,111100362021,99,9902,111100362021,1.0,
CPTTPB,111100368021,99,9902,111100368021,1.0,
CPTTPB,111100371021,99,9902,111100371021,1.0,
CPTTPB,111100375021,99,9902,111100375021,1.0,
CPTTPB,111100376021,99,9902,111100376021,1.0,
CPTTPB,111100390021,99,9902,111100390021,1.0,
CPTTPB,111100390022,99,9902,111100390022,1.0,
CPTTPB,111100390023,99,9902,111100390023,1.0,
CPTTPB,111100395021,99,9902,111100395021,1.0,
CPTTPB,111100398021,99,9902,111100398021,1.0,
CPTTPB,111100398022,99,9902,111100398022,1.0,
CPTTPB,111100411021,99,9902,111100411021,1.0,
CPTTPB,111100421021,99,9902,111100421021,1.0,
CPTTPB,111100425021,99,9902,111100425021,1.0,
CPTTPB,111100425022,99,9902,111100425022,1.0,
CPTTPB,111100425024,99,9902,111100425024,1.0,
CPTTPB,111100426021,99,9902,111100426021,1.0,
CPTTPB,111100427021,99,9902,111100427021,1.0,
CPTTPB,111100428021,99,9902,111100428021,1.0,
CPTTPB,111100431021,99,9902,111100431021,1.0,
CPTTPB,111100432021,99,9902,111100432021,1.0,
CPTTPB,111100432022,99,9902,111100432022,1.0,
CPTTPB,111100433021,99,9902,111100433021,1.0,
CPTTPB,111100440021,99,9902,111100440021,1.0,
CPTTPB,111100441021,99,9902,111100441021,1.0,
CPTTPB,111100443021,99,9902,111100443021,1.0,
CPTTPB,111100444021,99,9902,111100444021,1.0,
CPTTPB,111100448021,99,9902,111100448021,1.0,
CPTTPB,111100450021,99,9902,111100450021,1.0,
CPTTPB,111100450022,99,9902,111100450022,1.0,
CPTTPB,111100450023,99,9902,111100450023,1.0,
CPTTPB,111100451021,99,9902,111100451021,1.0,
CPTTPB,111100452021,99,9902,111100452021,1.0,
CPTTPB,111100452022,99,9902,111100452022,1.0,
CPTTPB,111100455021,99,9902,111100455021,1.0,
CPTTPB,111100460021,99,9902,111100460021,1.0,
CPTTPB,111100460022,99,9902,111100460022,1.0,
CPTTPB,111100461021,99,9902,111100461021,1.0,
CPTTPB,111100465021,99,9902,111100465021,1.0,
CPTTPB,111100465022,99,9902,111100465022,1.0,
CPTTPB,111100466021,99,9902,111100466021,1.0,
CPTTPB,111100466022,99,9902,111100466022,1.0,
CPTTPB,111100468021,99,9902,111100468021,1.0,
CPTTPB,111100471021,99,9902,111100471021,1.0,
CPTTPB,111100480021,99,9902,111100480021,1.0,
CPTTPB,111100482021,99,9902,111100482021,1.0,
CPTTPB,111100483021,99,9902,111100483021,1.0,
CPTTPB,111100483022,99,9902,111100483022,1.0,
CPTTPB,111100486021,99,9902,111100486021,1.0,
CPTTPB,111100488021,99,9902,111100488021,1.0,
CPTTPB,111100501021,99,9902,111100501021,1.0,
CPTTPB,111100502021,99,9902,111100502021,1.0,
CPTTPB,111100505021,99,9902,111100505021,1.0,
CPTTPB,111100510021,99,9902,111100510021,1.0,
CPTTPB,111100510022,99,9902,111100510022,1.0,
CPTTPB,111100510023,99,9902,111100510023,1.0,
CPTTPB,111100510024,99,9902,111100510024,1.0,
CPTTPB,111100512021,99,9902,111100512021,1.0,
CPTTPB,111100513021,99,9902,111100513021,1.0,
CPTTPB,111100518021,99,9902,111100518021,1.0,
CPTTPB,111100520021,99,9902,111100520021,1.0,
CPTTPB,111100520022,99,9902,111100520022,1.0,
CPTTPB,111100522021,99,9902,111100522021,1.0,
CPTTPB,111100531021,99,9902,111100531021,1.0,
CPTTPB,111100531022,99,9902,111100531022,1.0,
CPTTPB,111100531023,99,9902,111100531023,1.0,
CPTTPB,111100532021,99,9902,111100532021,1.0,
CPTTPB,111100540021,99,9902,111100540021,1.0,
CPTTPB,111100551021,99,9902,111100551021,1.0,
CPTTPB,111100556021,99,9902,111100556021,1.0,
CPTTPB,111100558021,99,9902,111100558021,1.0,
CPTTPB,111100560021,99,9902,111100560021,1.0,
CPTTPB,111100561021,99,9902,111100561021,1.0,
CPTTPB,111100561022,99,9902,111100561022,1.0,
CPTTPB,111100562021,99,9902,111100562021,1.0,
CPTTPB,111100565021,99,9902,111100565021,1.0,
CPTTPB,111100566021,99,9902,111100566021,1.0,
CPTTPB,111100570021,99,9902,111100570021,1.0,
CPTTPB,111100573021,99,9902,111100573021,1.0,
CPTTPB,111100580021,99,9902,111100580021,1.0,
CPTTPB,111100580022,99,9902,111100580022,1.0,
CPTTPB,111100580023,99,9902,111100580023,1.0,
CPTTPB,111100581021,99,9902,111100581021,1.0,
CPTTPB,111100581022,99,9902,111100581022,1.0,
CPTTPB,111100590021,99,9902,111100590021,1.0,
CPTTPB,111100601021,99,9902,111100601021,1.0,
CPTTPB,111100601022,99,9902,111100601022,1.0,
CPTTPB,111100602021,99,9902,111100602021,1.0,
CPTTPB,111100611021,99,9902,111100611021,1.0,
CPTTPB,111100615021,99,9902,111100615021,1.0,
CPTTPB,111100620021,99,9902,111100620021,1.0,
CPTTPB,111100620022,99,9902,111100620022,1.0,
CPTTPB,111100621021,99,9902,111100621021,1.0,
CPTTPB,111100621022,99,9902,111100621022,1.0,
CPTTPB,111100625021,99,9902,111100625021,1.0,
CPTTPB,111100626021,99,9902,111100626021,1.0,
CPTTPB,111100631021,99,9902,111100631021,1.0,
CPTTPB,111100631022,99,9902,111100631022,1.0,
CPTTPB,111100632021,99,9902,111100632021,1.0,
CPTTPB,111100633021,99,9902,111100633021,1.0,
CPTTPB,111100635021,99,9902,111100635021,1.0,
CPTTPB,111100636021,99,9902,111100636021,1.0,
CPTTPB,111100641021,99,9902,111100641021,1.0,
CPTTPB,111100642021,99,9902,111100642021,1.0,
CPTTPB,111100650021,99,9902,111100650021,1.0,
CPTTPB,111100650022,99,9902,111100650022,1.0,
CPTTPB,111100650023,99,9902,111100650023,1.0,
CPTTPB,111100651021,99,9902,111100651021,1.0,
CPTTPB,111100651022,99,9902,111100651022,1.0,
CPTTPB,111100652021,99,9902,111100652021,1.0,
CPTTPB,111100653021,99,9902,111100653021,1.0,
CPTTPB,111100655021,99,9902,111100655021,1.0,
CPTTPB,111100656021,99,9902,111100656021,1.0,
CPTTPB,111100661021,99,9902,111100661021,1.0,
CPTTPB,111100670021,99,9902,111100670021,1.0,
CPTTPB,111100670022,99,9902,111100670022,1.0,
CPTTPB,111100670023,99,9902,111100670023,1.0,
CPTTPB,111100671021,99,9902,111100671021,1.0,
CPTTPB,111100671022,99,9902,111100671022,1.0,
CPTTPB,111100672021,99,9902,111100672021,1.0,
CPTTPB,111100679021,99,9902,111100679021,1.0,
CPTTPB,111100680021,99,9902,111100680021,1.0,
CPTTPB,111100680022,99,9902,111100680022,1.0,
CPTTPB,111100691021,99,9902,111100691021,1.0,
CPTTPB,111100696021,99,9902,111100696021,1.0,
CPTTPB,111100701021,99,9902,111100701021,1.0,
CPTTPB,111100702021,99,9902,111100702021,1.0,
CPTTPB,111100710021,99,9902,111100710021,1.0,
CPTTPB,111100710022,99,9902,111100710022,1.0,
CPTTPB,111100711021,99,9902,111100711021,1.0,
CPTTPB,111100721021,99,9902,111100721021,1.0,
CPTTPB,111100729021,99,9902,111100729021,1.0,
CPTTPB,111100730021,99,9902,111100730021,1.0,
CPTTPB,111100735021,99,9902,111100735021,1.0,
CPTTPB,111100737021,99,9902,111100737021,1.0,
CPTTPB,111100741021,99,9902,111100741021,1.0,
CPTTPB,111100742021,99,9902,111100742021,1.0,
CPTTPB,111100745021,99,9902,111100745021,1.0,
CPTTPB,111100748021,99,9902,111100748021,1.0,
CPTTPB,111100748022,99,9902,111100748022,1.0,
CPTTPB,111100750021,99,9902,111100750021,1.0,
CPTTPB,111100753021,99,9902,111100753021,1.0,
CPTTPB,111100760022,99,9902,111100760022,1.0,
CPTTPB,111100760023,99,9902,111100760023,1.0,
CPTTPB,111100761021,99,9902,111100761021,1.0,
CPTTPB,111100762021,99,9902,111100762021,1.0,
CPTTPB,111100766021,99,9902,111100766021,1.0,
CPTTPB,111100780021,99,9902,111100780021,1.0,
CPTTPB,111100785021,99,9902,111100785021,1.0,
CPTTPB,111100788021,99,9902,111100788021,1.0,
CPTTPB,111300990000,99,9902,111300990000,1.0,
CPTTPB,112100111121,99,9902,112100111121,1.0,
CPTTPB,112100111150,99,9902,112100111150,1.0,
CPTTPB,112100111151,99,9902,112100111151,1.0,
CPTTPB,112100116121,99,9902,112100116121,1.0,
CPTTPB,112100116150,99,9902,112100116150,1.0,
CPTTPB,112100116151,99,9902,112100116151,1.0,
CPTTPB,112100116152,99,9902,112100116152,1.0,
CPTTPB,112100116154,99,9902,112100116154,1.0,
CPTTPB,112100117121,99,9902,112100117121,1.0,
CPTTPB,112100117150,99,9902,112100117150,1.0,
CPTTPB,112100117151,99,9902,112100117151,1.0,
CPTTPB,112100118121,99,9902,112100118121,1.0,
CPTTPB,112100118150,99,9902,112100118150,1.0,
CPTTPB,112100118151,99,9902,112100118151,1.0,
CPTTPB,112100118157,99,9902,112100118157,1.0,
CPTTPB,112100119121,99,9902,112100119121,1.0,
CPTTPB,112100119150,99,9902,112100119150,1.0,
CPTTPB,112100119151,99,9902,112100119151,1.0,
CPTTPB,112100119152,99,9902,112100119152,1.0,
CPTTPB,112100120121,99,9902,112100120121,1.0,
CPTTPB,112100120122,99,9902,112100120122,1.0,
CPTTPB,112100120123,99,9902,112100120123,1.0,
CPTTPB,112100120150,99,9902,112100120150,1.0,
CPTTPB,112100120153,99,9902,112100120153,1.0,
CPTTPB,112100120154,99,9902,112100120154,1.0,
CPTTPB,112100120155,99,9902,112100120155,1.0,
CPTTPB,112100120156,99,9902,112100120156,1.0,
CPTTPB,112100121121,99,9902,112100121121,1.0,
CPTTPB,112100121150,99,9902,112100121150,1.0,
CPTTPB,112100121151,99,9902,112100121151,1.0,
CPTTPB,112100121152,99,9902,112100121152,1.0,
CPTTPB,112100121153,99,9902,112100121153,1.0,
CPTTPB,112100121154,99,9902,112100121154,1.0,
CPTTPB,112100121155,99,9902,112100121155,1.0,
CPTTPB,112100122121,99,9902,112100122121,1.0,
CPTTPB,112100122122,99,9902,112100122122,1.0,
CPTTPB,112100122153,99,9902,112100122153,1.0,
CPTTPB,112100122154,99,9902,112100122154,1.0,
CPTTPB,112100122155,99,9902,112100122155,1.0,
CPTTPB,112100122158,99,9902,112100122158,1.0,
CPTTPB,112100122159,99,9902,112100122159,1.0,
CPTTPB,112100122166,99,9902,112100122166,1.0,
CPTTPB,112100123121,99,9902,112100123121,1.0,
CPTTPB,112100123122,99,9902,112100123122,1.0,
CPTTPB,112100123123,99,9902,112100123123,1.0,
CPTTPB,112100123150,99,9902,112100123150,1.0,
CPTTPB,112100123151,99,9902,112100123151,1.0,
CPTTPB,112100123152,99,9902,112100123152,1.0,
CPTTPB,112100123153,99,9902,112100123153,1.0,
CPTTPB,112100123155,99,9902,112100123155,1.0,
CPTTPB,112100123156,99,9902,112100123156,1.0,
CPTTPB,112100123157,99,9902,112100123157,1.0,
CPTTPB,112100123158,99,9902,112100123158,1.0,
CPTTPB,112100124121,99,9902,112100124121,1.0,
CPTTPB,112100124122,99,9902,112100124122,1.0,
CPTTPB,112100124150,99,9902,112100124150,1.0,
CPTTPB,112100124151,99,9902,112100124151,1.0,
CPTTPB,112100124152,99,9902,112100124152,1.0,
CPTTPB,112100124153,99,9902,112100124153,1.0,
CPTTPB,112100124154,99,9902,112100124154,1.0,
CPTTPB,112100125120,99,9902,112100125120,1.0,
CPTTPB,112100125121,99,9902,112100125121,1.0,
CPTTPB,112100125122,99,9902,112100125122,1.0,
CPTTPB,112100125150,99,9902,112100125150,1.0,
CPTTPB,112100125151,99,9902,112100125151,1.0,
CPTTPB,112100125152,99,9902,112100125152,1.0,
CPTTPB,112100125153,99,9902,112100125153,1.0,
CPTTPB,112100125155,99,9902,112100125155,1.0,
CPTTPB,112100125157,99,9902,112100125157,1.0,
CPTTPB,112100126121,99,9902,112100126121,1.0,
CPTTPB,112100126122,99,9902,112100126122,1.0,
CPTTPB,112100126150,99,9902,112100126150,1.0,
CPTTPB,112100126151,99,9902,112100126151,1.0,
CPTTPB,112100126152,99,9902,112100126152,1.0,
CPTTPB,112100126153,99,9902,112100126153,1.0,
CPTTPB,112100126154,99,9902,112100126154,1.0,
CPTTPB,112100126155,99,9902,112100126155,1.0,
CPTTPB,112100128121,99,9902,112100128121,1.0,
CPTTPB,112100128150,99,9902,112100128150,1.0,
CPTTPB,112100128151,99,9902,112100128151,1.0,
CPTTPB,112100128152,99,9902,112100128152,1.0,
CPTTPB,112100128153,99,9902,112100128153,1.0,
CPTTPB,112100129121,99,9902,112100129121,1.0,
CPTTPB,112100129122,99,9902,112100129122,1.0,
CPTTPB,112100129151,99,9902,112100129151,1.0,
CPTTPB,112100129152,99,9902,112100129152,1.0,
CPTTPB,112100129153,99,9902,112100129153,1.0,
CPTTPB,112100129154,99,9902,112100129154,1.0,
CPTTPB,112100130121,99,9902,112100130121,1.0,
CPTTPB,112100130122,99,9902,112100130122,1.0,
CPTTPB,112100130150,99,9902,112100130150,1.0,
CPTTPB,112100130151,99,9902,112100130151,1.0,
CPTTPB,112100130156,99,9902,112100130156,1.0,
CPTTPB,112100130157,99,9902,112100130157,1.0,
CPTTPB,112100132121,99,9902,112100132121,1.0,
CPTTPB,112100132151,99,9902,112100132151,1.0,
CPTTPB,112100132152,99,9902,112100132152,1.0,
CPTTPB,112100132155,99,9902,112100132155,1.0,
CPTTPB,112100132156,99,9902,112100132156,1.0,
CPTTPB,112100133121,99,9902,112100133121,1.0,
CPTTPB,112100133150,99,9902,112100133150,1.0,
CPTTPB,112100133151,99,9902,112100133151,1.0,
CPTTPB,112100134121,99,9902,112100134121,1.0,
CPTTPB,112100134150,99,9902,112100134150,1.0,
CPTTPB,112100134151,99,9902,112100134151,1.0,
CPTTPB,112100135121,99,9902,112100135121,1.0,
CPTTPB,112100135122,99,9902,112100135122,1.0,
CPTTPB,112100135123,99,9902,112100135123,1.0,
CPTTPB,112100135150,99,9902,112100135150,1.0,
CPTTPB,112100135152,99,9902,112100135152,1.0,
CPTTPB,112100135153,99,9902,112100135153,1.0,
CPTTPB,112100136121,99,9902,112100136121,1.0,
CPTTPB,112100136150,99,9902,112100136150,1.0,
CPTTPB,112100136151,99,9902,112100136151,1.0,
CPTTPB,112100138121,99,9902,112100138121,1.0,
CPTTPB,112100138150,99,9902,112100138150,1.0,
CPTTPB,112100138151,99,9902,112100138151,1.0,
CPTTPB,112100138152,99,9902,112100138152,1.0,
CPTTPB,112100139121,99,9902,112100139121,1.0,
CPTTPB,112100139150,99,9902,112100139150,1.0,
CPTTPB,112100139151,99,9902,112100139151,1.0,
CPTTPB,112100139152,99,9902,112100139152,1.0,
CPTTPB,112100140121,99,9902,112100140121,1.0,
CPTTPB,112100140122,99,9902,112100140122,1.0,
CPTTPB,112100140151,99,9902,112100140151,1.0,
CPTTPB,112100140153,99,9902,112100140153,1.0,
CPTTPB,112100140158,99,9902,112100140158,1.0,
CPTTPB,112100141121,99,9902,112100141121,1.0,
CPTTPB,112100141123,99,9902,112100141123,1.0,
CPTTPB,112100141151,99,9902,112100141151,1.0,
CPTTPB,112100141152,99,9902,112100141152,1.0,
CPTTPB,112100141153,99,9902,112100141153,1.0,
CPTTPB,112100144121,99,9902,112100144121,1.0,
CPTTPB,112100144150,99,9902,112100144150,1.0,
CPTTPB,112100144151,99,9902,112100144151,1.0,
CPTTPB,112100145121,99,9902,112100145121,1.0,
CPTTPB,112100145151,99,9902,112100145151,1.0,
CPTTPB,112100145152,99,9902,112100145152,1.0,
CPTTPB,112100147121,99,9902,112100147121,1.0,
CPTTPB,112100147122,99,9902,112100147122,1.0,
CPTTPB,112100147150,99,9902,112100147150,1.0,
CPTTPB,112100147151,99,9902,112100147151,1.0,
CPTTPB,112100147152,99,9902,112100147152,1.0,
CPTTPB,112100149121,99,9902,112100149121,1.0,
CPTTPB,112100149150,99,9902,112100149150,1.0,
CPTTPB,112100149151,99,9902,112100149151,1.0,
CPTTPB,112100149152,99,9902,112100149152,1.0,
CPTTPB,112100149153,99,9902,112100149153,1.0,
CPTTPB,112100150121,99,9902,112100150121,1.0,
CPTTPB,112100150150,99,9902,112100150150,1.0,
CPTTPB,112100150151,99,9902,112100150151,1.0,
CPTTPB,112100150152,99,9902,112100150152,1.0,
CPTTPB,112100150153,99,9902,112100150153,1.0,
CPTTPB,112100151120,99,9902,112100151120,1.0,
CPTTPB,112100151121,99,9902,112100151121,1.0,
CPTTPB,112100151122,99,9902,112100151122,1.0,
CPTTPB,112100151150,99,9902,112100151150,1.0,
CPTTPB,112100151151,99,9902,112100151151,1.0,
CPTTPB,112100151152,99,9902,112100151152,1.0,
CPTTPB,112100151154,99,9902,112100151154,1.0,
CPTTPB,112100159121,99,9902,112100159121,1.0,
CPTTPB,112100159150,99,9902,112100159150,1.0,
CPTTPB,112100159151,99,9902,112100159151,1.0,
CPTTPB,112100159152,99,9902,112100159152,1.0,
CPTTPB,112100159154,99,9902,112100159154,1.0,
CPTTPB,112100160121,99,9902,112100160121,1.0,
CPTTPB,112100160122,99,9902,112100160122,1.0,
CPTTPB,112100160151,99,9902,112100160151,1.0,
CPTTPB,112100160152,99,9902,112100160152,1.0,
CPTTPB,112100160153,99,9902,112100160153,1.0,
CPTTPB,112100160154,99,9902,112100160154,1.0,
CPTTPB,112100166121,99,9902,112100166121,1.0,
CPTTPB,112100166150,99,9902,112100166150,1.0,
CPTTPB,112100166151,99,9902,112100166151,1.0,
CPTTPB,112100168121,99,9902,112100168121,1.0,
CPTTPB,112100168150,99,9902,112100168150,1.0,
CPTTPB,112100168151,99,9902,112100168151,1.0,
CPTTPB,112100168152,99,9902,112100168152,1.0,
CPTTPB,112100169121,99,9902,112100169121,1.0,
CPTTPB,112100169150,99,9902,112100169150,1.0,
CPTTPB,112100169151,99,9902,112100169151,1.0,
CPTTPB,112100169152,99,9902,112100169152,1.0,
CPTTPB,112100177121,99,9902,112100177121,1.0,
CPTTPB,112100177150,99,9902,112100177150,1.0,
CPTTPB,112100177152,99,9902,112100177152,1.0,
CPTTPB,112100177153,99,9902,112100177153,1.0,
CPTTPB,112100179121,99,9902,112100179121,1.0,
CPTTPB,112100179150,99,9902,112100179150,1.0,
CPTTPB,112100179151,99,9902,112100179151,1.0,
CPTTPB,112100179152,99,9902,112100179152,1.0,
CPTTPB,112100180121,99,9902,112100180121,1.0,
CPTTPB,112100180150,99,9902,112100180150,1.0,
CPTTPB,112100180154,99,9902,112100180154,1.0,
CPTTPB,112100180156,99,9902,112100180156,1.0,
CPTTPB,112100181121,99,9902,112100181121,1.0,
CPTTPB,112100181150,99,9902,112100181150,1.0,
CPTTPB,112100181151,99,9902,112100181151,1.0,
CPTTPB,112100186121,99,9902,112100186121,1.0,
CPTTPB,112100186150,99,9902,112100186150,1.0,
CPTTPB,112100186154,99,9902,112100186154,1.0,
CPTTPB,112100186157,99,9902,112100186157,1.0,
CPTTPB,112100188121,99,9902,112100188121,1.0,
CPTTPB,112100188150,99,9902,112100188150,1.0,
CPTTPB,112100188152,99,9902,112100188152,1.0,
CPTTPB,112100189120,99,9902,112100189120,1.0,
CPTTPB,112100189121,99,9902,112100189121,1.0,
CPTTPB,112100189150,99,9902,112100189150,1.0,
CPTTPB,112100189151,99,9902,112100189151,1.0,
CPTTPB,112100189152,99,9902,112100189152,1.0,
CPTTPB,112100189153,99,9902,112100189153,1.0,
CPTTPB,112100189154,99,9902,112100189154,1.0,
CPTTPB,112100199121,99,9902,112100199121,1.0,
CPTTPB,112100199150,99,9902,112100199150,1.0,
CPTTPB,112100199151,99,9902,112100199151,1.0,
CPTTPB,112100199152,99,9902,112100199152,1.0,
CPTTPB,112100199154,99,9902,112100199154,1.0,
CPTTPB,112100199158,99,9902,112100199158,1.0,
CPTTPB,112100211121,99,9902,112100211121,1.0,
CPTTPB,112100211122,99,9902,112100211122,1.0,
CPTTPB,112100211123,99,9902,112100211123,1.0,
CPTTPB,112100211155,99,9902,112100211155,1.0,
CPTTPB,112100211156,99,9902,112100211156,1.0,
CPTTPB,112100211157,99,9902,112100211157,1.0,
CPTTPB,112100211158,99,9902,112100211158,1.0,
