LEVEL_01_CODE,LEVEL_01_NAME,LEVEL_02_CODE,LEVEL_02_NAME,LEVEL_03_CODE,LEVEL_03_NAME,LEVEL_04_CODE,LEVEL_04_NAME,LEVEL_05_CODE,LEVEL_05_NAME,LEVEL_06_CODE,LEVEL_06_NAME,LEVEL_TEN_GOC_CODE,LEVEL_TEN_GOC_NAME,LEVEL_TEN_GOC_COLOR,LEVEL_TT_CODE,LEVEL_TT_NAME,LEVEL_TT_COLOR,LEVEL_KHOI_CODE,LEVEL_KHOI_NAME,LEVEL_KHOI_COLOR
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,126,CN BA DINH,115600126440,PGD KHACH HANG_CN BA DINH,126440,UNALLOCABLE,#B39EB5,600,TRUNG TAM HO TRO TRUC TIEP,#FDFD96,15,KHOI TAC NGHIEP,#FFB347
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,126,CN BA DINH,115600126446,PHONG QUAN TRI TIN DUNG_CN BA DINH,126446,UNALLOCABLE,#B39EB5,600,TRUNG TAM HO TRO TRUC TIEP,#FDFD96,15,KHOI TAC NGHIEP,#FFB347
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,126,CN BA DINH,116700126521,PHONG KE HOACH TAI CHINH_CN BA DINH,126521,UNALLOCABLE,#B39EB5,700,TRUNG TAM QUAN LY CHUNG CHI NHANH,#FFB347,16,KHOI TAI CHINH-KE TOAN,#ECC8EC
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,126,CN BA DINH,117700126698,PHONG TO CHUC HANH CHINH_CN BA DINH,126698,UNALLOCABLE,#B39EB5,700,TRUNG TAM QUAN LY CHUNG CHI NHANH,#FFB347,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,126,CN BA DINH,119000126000,PHONG CHUNG_CN BA DINH,126000,UNALLOCABLE,#B39EB5,0,TRUNG TAM AO,#77DD77,19,KHOI BO PHAN CHUNG,#CFCFC4
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,126,CN BA DINH,120700126950,BAN GIAM DOC_CN BA DINH,126950,UNALLOCABLE,#B39EB5,700,TRUNG TAM QUAN LY CHUNG CHI NHANH,#FFB347,20,BAN LANH DAO,#FF6961
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,128,CN TRANG TIEN - HA NOI,12899,PHONG MISSING_CN TRANG TIEN - HA NOI,99,UNALLOCABLE,#B39EB5,99,UNALLOCABLE,#B39EB5,19,KHOI BO PHAN CHUNG,#CFCFC4
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,128,CN TRANG TIEN - HA NOI,111100128021,PHONG KHACH HANG DOANH NGHIEP 1_CN TRANG TIEN - HA NOI,128021,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,128,CN TRANG TIEN - HA NOI,111100128022,PHONG KHACH HANG DOANH NGHIEP 2_CN TRANG TIEN - HA NOI,128022,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,128,CN TRANG TIEN - HA NOI,112100128121,PHONG KHACH HANG CA NHAN_CN TRANG TIEN - HA NOI,128121,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,128,CN TRANG TIEN - HA NOI,112100128150,PGD HAO NAM_CN TRANG TIEN - HA NOI,128150,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,128,CN TRANG TIEN - HA NOI,112100128151,PGD NAM CAO_CN TRANG TIEN - HA NOI,128151,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,128,CN TRANG TIEN - HA NOI,112100128152,PGD WEST LAKE_CN TRANG TIEN - HA NOI,128152,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,128,CN TRANG TIEN - HA NOI,112100128153,PGD LUONG DINH CUA_CN TRANG TIEN - HA NOI,128153,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,128,CN TRANG TIEN - HA NOI,114600128335,PHONG QUAN LY RUI RO_CN TRANG TIEN - HA NOI,128335,UNALLOCABLE,#B39EB5,600,TRUNG TAM HO TRO TRUC TIEP,#FDFD96,14,KHOI QUAN LY RUI RO,#FDFD96
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,128,CN TRANG TIEN - HA NOI,115600128440,PGD KHACH HANG_CN TRANG TIEN - HA NOI,128440,UNALLOCABLE,#B39EB5,600,TRUNG TAM HO TRO TRUC TIEP,#FDFD96,15,KHOI TAC NGHIEP,#FFB347
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,128,CN TRANG TIEN - HA NOI,115600128446,PHONG QUAN TRI TIN DUNG_CN TRANG TIEN - HA NOI,128446,UNALLOCABLE,#B39EB5,600,TRUNG TAM HO TRO TRUC TIEP,#FDFD96,15,KHOI TAC NGHIEP,#FFB347
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,128,CN TRANG TIEN - HA NOI,117700128618,PHONG QUAN LY NOI BO_CN TRANG TIEN - HA NOI,128618,UNALLOCABLE,#B39EB5,700,TRUNG TAM QUAN LY CHUNG CHI NHANH,#FFB347,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,128,CN TRANG TIEN - HA NOI,119000128000,PHONG CHUNG_CN TRANG TIEN - HA NOI,128000,UNALLOCABLE,#B39EB5,0,TRUNG TAM AO,#77DD77,19,KHOI BO PHAN CHUNG,#CFCFC4
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,128,CN TRANG TIEN - HA NOI,120700128950,BAN GIAM DOC_CN TRANG TIEN - HA NOI,128950,UNALLOCABLE,#B39EB5,700,TRUNG TAM QUAN LY CHUNG CHI NHANH,#FFB347,20,BAN LANH DAO,#FF6961
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,129,CN HOANG MAI HA NOI,12999,PHONG MISSING_CN HOANG MAI HA NOI,99,UNALLOCABLE,#B39EB5,99,UNALLOCABLE,#B39EB5,19,KHOI BO PHAN CHUNG,#CFCFC4
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,129,CN HOANG MAI HA NOI,111100129021,PHONG KHACH HANG DOANH NGHIEP 1_CN HOANG MAI HA NOI,129021,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,129,CN HOANG MAI HA NOI,111100129022,PHONG KHACH HANG DOANH NGHIEP 2_CN HOANG MAI HA NOI,129022,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,129,CN HOANG MAI HA NOI,111100129023,PHONG KHACH HANG DOANH NGHIEP 3_CN HOANG MAI HA NOI,129023,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,129,CN HOANG MAI HA NOI,112100129121,PHONG KHACH HANG CA NHAN 1_CN HOANG MAI HA NOI,129121,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,129,CN HOANG MAI HA NOI,112100129122,PHONG KHACH HANG CA NHAN 2_CN HOANG MAI HA NOI,129122,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,129,CN HOANG MAI HA NOI,112100129151,PGD TRAN NHAN TONG_CN HOANG MAI HA NOI,129151,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,129,CN HOANG MAI HA NOI,112100129152,PGD GREENBAY_CN HOANG MAI HA NOI,129152,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,129,CN HOANG MAI HA NOI,112100129153,PGD ME TRI_CN HOANG MAI HA NOI,129153,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,129,CN HOANG MAI HA NOI,112100129154,PGD CHU VAN AN_CN HOANG MAI HA NOI,129154,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,129,CN HOANG MAI HA NOI,114600129335,PHONG QUAN LY RUI RO_CN HOANG MAI HA NOI,129335,UNALLOCABLE,#B39EB5,600,TRUNG TAM HO TRO TRUC TIEP,#FDFD96,14,KHOI QUAN LY RUI RO,#FDFD96
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,129,CN HOANG MAI HA NOI,115600129440,PGD KHACH HANG_CN HOANG MAI HA NOI,129440,UNALLOCABLE,#B39EB5,600,TRUNG TAM HO TRO TRUC TIEP,#FDFD96,15,KHOI TAC NGHIEP,#FFB347
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,129,CN HOANG MAI HA NOI,115600129446,PHONG QUAN TRI TIN DUNG_CN HOANG MAI HA NOI,129446,UNALLOCABLE,#B39EB5,600,TRUNG TAM HO TRO TRUC TIEP,#FDFD96,15,KHOI TAC NGHIEP,#FFB347
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,129,CN HOANG MAI HA NOI,117700129618,PHONG QUAN LY NOI BO_CN HOANG MAI HA NOI,129618,UNALLOCABLE,#B39EB5,700,TRUNG TAM QUAN LY CHUNG CHI NHANH,#FFB347,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,129,CN HOANG MAI HA NOI,119000129000,PHONG CHUNG_CN HOANG MAI HA NOI,129000,UNALLOCABLE,#B39EB5,0,TRUNG TAM AO,#77DD77,19,KHOI BO PHAN CHUNG,#CFCFC4
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,129,CN HOANG MAI HA NOI,120700129950,BAN GIAM DOC_CN HOANG MAI HA NOI,129950,UNALLOCABLE,#B39EB5,700,TRUNG TAM QUAN LY CHUNG CHI NHANH,#FFB347,20,BAN LANH DAO,#FF6961
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,150,CN LONG BIEN HA NOI,15099,PHONG MISSING_CN LONG BIEN HA NOI,99,UNALLOCABLE,#B39EB5,99,UNALLOCABLE,#B39EB5,19,KHOI BO PHAN CHUNG,#CFCFC4
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,150,CN LONG BIEN HA NOI,111100150021,PHONG KHACH HANG DOANH NGHIEP 1_CN LONG BIEN HA NOI,150021,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,150,CN LONG BIEN HA NOI,111100150022,PHONG KHACH HANG DOANH NGHIEP 2_CN LONG BIEN HA NOI,150022,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,150,CN LONG BIEN HA NOI,111100150023,PHONG KHACH HANG DOANH NGHIEP 3_CN LONG BIEN HA NOI,150023,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,150,CN LONG BIEN HA NOI,111100150025,PHONG KHACH HANG DOANH NGHIEP 5_CN LONG BIEN HA NOI,150025,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,150,CN LONG BIEN HA NOI,112100150121,PHONG KHACH HANG CA NHAN 1_CN LONG BIEN HA NOI,150121,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,150,CN LONG BIEN HA NOI,112100150122,PHONG KHACH HANG CA NHAN 2_CN LONG BIEN HA NOI,150122,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,150,CN LONG BIEN HA NOI,112100150150,PGD NGOC LAM_CN LONG BIEN HA NOI,150150,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,150,CN LONG BIEN HA NOI,112100150151,PGD NGOC THUY_CN LONG BIEN HA NOI,150151,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,150,CN LONG BIEN HA NOI,112100150152,PGD GIA THUY_CN LONG BIEN HA NOI,150152,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,150,CN LONG BIEN HA NOI,112100150153,PGD HOANG MAI_CN LONG BIEN HA NOI,150153,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,150,CN LONG BIEN HA NOI,114600150335,PHONG QUAN LY RUI RO_CN LONG BIEN HA NOI,150335,UNALLOCABLE,#B39EB5,600,TRUNG TAM HO TRO TRUC TIEP,#FDFD96,14,KHOI QUAN LY RUI RO,#FDFD96
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,150,CN LONG BIEN HA NOI,115600150440,PGD KHACH HANG_CN LONG BIEN HA NOI,150440,UNALLOCABLE,#B39EB5,600,TRUNG TAM HO TRO TRUC TIEP,#FDFD96,15,KHOI TAC NGHIEP,#FFB347
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,150,CN LONG BIEN HA NOI,115600150446,PHONG QUAN TRI TIN DUNG_CN LONG BIEN HA NOI,150446,UNALLOCABLE,#B39EB5,600,TRUNG TAM HO TRO TRUC TIEP,#FDFD96,15,KHOI TAC NGHIEP,#FFB347
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,150,CN LONG BIEN HA NOI,115700150465,PHONG QUAN LY VA DICH VU KHO QUY_CN LONG BIEN HA NOI,150465,UNALLOCABLE,#B39EB5,700,TRUNG TAM QUAN LY CHUNG CHI NHANH,#FFB347,15,KHOI TAC NGHIEP,#FFB347
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,150,CN LONG BIEN HA NOI,116700150521,PHONG KE HOACH TAI CHINH_CN LONG BIEN HA NOI,150521,UNALLOCABLE,#B39EB5,700,TRUNG TAM QUAN LY CHUNG CHI NHANH,#FFB347,16,KHOI TAI CHINH-KE TOAN,#ECC8EC
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,150,CN LONG BIEN HA NOI,117700150698,PHONG TO CHUC HANH CHINH_LONG BIEN HA NOI,150698,UNALLOCABLE,#B39EB5,700,TRUNG TAM QUAN LY CHUNG CHI NHANH,#FFB347,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,150,CN LONG BIEN HA NOI,119000150000,PHONG CHUNG_CN LONG BIEN HA NOI,150000,UNALLOCABLE,#B39EB5,0,TRUNG TAM AO,#77DD77,19,KHOI BO PHAN CHUNG,#CFCFC4
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,150,CN LONG BIEN HA NOI,120700150950,BAN GIAM DOC_CN LONG BIEN HA NOI,150950,UNALLOCABLE,#B39EB5,700,TRUNG TAM QUAN LY CHUNG CHI NHANH,#FFB347,20,BAN LANH DAO,#FF6961
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,151,CN THANH DO,15199,PHONG MISSING_CN THANH DO,99,UNALLOCABLE,#B39EB5,99,UNALLOCABLE,#B39EB5,19,KHOI BO PHAN CHUNG,#CFCFC4
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,151,CN THANH DO,111100151021,PHONG KHACH HANG DOANH NGHIEP 1_CN THANH DO,151021,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,151,CN THANH DO,111100151022,PHONG KHACH HANG DOANH NGHIEP 2_CN THANH DO,151022,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,151,CN THANH DO,111100151023,PHONG KHACH HANG DOANH NGHIEP 3_CN THANH DO,151023,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,151,CN THANH DO,112100151120,PHONG KHACH HANG_CTXLN_CN THANH DO,151120,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,151,CN THANH DO,112100151121,PHONG KHACH HANG CA NHAN_CN THANH DO,151121,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,151,CN THANH DO,112100151122,PHONG KHACH HANG CA NHAN 2_CN THANH DO,151122,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,151,CN THANH DO,112100151150,PGD LY NAM DE_CN THANH DO,151150,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,151,CN THANH DO,112100151151,PGD DUC GIANG_CN THANH DO,151151,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,151,CN THANH DO,112100151152,PGD VIET HUNG_CN THANH DO,151152,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,151,CN THANH DO,112100151154,PGD TRAN KHAT CHAN_CN THANH DO,151154,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,151,CN THANH DO,114600151335,PHONG QUAN LY RUI RO_CN THANH DO,151335,UNALLOCABLE,#B39EB5,600,TRUNG TAM HO TRO TRUC TIEP,#FDFD96,14,KHOI QUAN LY RUI RO,#FDFD96
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,151,CN THANH DO,115600151440,PGD KHACH HANG_CN THANH DO,151440,UNALLOCABLE,#B39EB5,600,TRUNG TAM HO TRO TRUC TIEP,#FDFD96,15,KHOI TAC NGHIEP,#FFB347
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,151,CN THANH DO,115600151446,PHONG QUAN TRI TIN DUNG_CN THANH DO,151446,UNALLOCABLE,#B39EB5,600,TRUNG TAM HO TRO TRUC TIEP,#FDFD96,15,KHOI TAC NGHIEP,#FFB347
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,151,CN THANH DO,116700151521,PHONG KE HOACH TAI CHINH_CN THANH DO,151521,UNALLOCABLE,#B39EB5,700,TRUNG TAM QUAN LY CHUNG CHI NHANH,#FFB347,16,KHOI TAI CHINH-KE TOAN,#ECC8EC
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,151,CN THANH DO,117700151698,PHONG TO CHUC HANH CHINH_CN THANH DO,151698,UNALLOCABLE,#B39EB5,700,TRUNG TAM QUAN LY CHUNG CHI NHANH,#FFB347,17,KHOI HO TRO,#CBF3D2
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,151,CN THANH DO,119000151000,PHONG CHUNG_CN THANH DO,151000,UNALLOCABLE,#B39EB5,0,TRUNG TAM AO,#77DD77,19,KHOI BO PHAN CHUNG,#CFCFC4
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,151,CN THANH DO,120700151950,BAN GIAM DOC_CN THANH DO,151950,UNALLOCABLE,#B39EB5,700,TRUNG TAM QUAN LY CHUNG CHI NHANH,#FFB347,20,BAN LANH DAO,#FF6961
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,159,CN GIA LAM,15999,PHONG MISSING_CN GIA LAM,99,UNALLOCABLE,#B39EB5,99,UNALLOCABLE,#B39EB5,19,KHOI BO PHAN CHUNG,#CFCFC4
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,159,CN GIA LAM,111100159021,PHONG KHACH HANG DOANH NGHIEP 1_CN GIA LAM,159021,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,159,CN GIA LAM,111100159022,PHONG KHACH HANG DOANH NGHIEP 2_CN GIA LAM,159022,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,11,KHOI BAN BUON,#77DD77
1,BIDV_REGION,51,DLPB-KHU VUC HA NOI,11001,DLPB-KHU VUC HA NOI L3,1023,HA NOI,159,CN GIA LAM,112100159121,PHONG KHACH HANG CA NHAN_CN GIA LAM,159121,UNALLOCABLE,#B39EB5,100,TRUNG TAM DOANH THU,#89CFF0,12,KHOI BAN LE,#89CFF0
