ORG_UNIT_ID,ORG_UNIT_NAME,LEVEL_02_CODE,LEVEL_02_NAME
112100169120,PHONG KH_CN BA CHIEU,100,TT DOANH THU
112100169121,PHONG KHACH HANG CA NHAN_CN BA CHIEU,100,TT DOANH THU
112100169150,PGD LE QUANG DINH_CN BA CHIEU,100,TT DOANH THU
112100169151,PGD VAN THANH_CN BA CHIEU,100,TT DOANH THU
112100169152,PGD NGUYEN HUU CAU_CN BA CHIEU,100,TT DOANH THU
112100177120,PHONG KH_CN TRUONG SON,100,TT DOANH THU
112100177121,PHONG KHACH HANG CA NHAN_CN TRUONG SON,100,TT DOANH THU
112100177150,PGD RACH MIEU_CN TRUONG SON,100,TT DOANH THU
112100177151,PGD BINH THANH_CN TRUONG SON,100,TT DOANH THU
112100177152,PGD NGUYEN THAI SON_CN TRUONG SON,100,TT DOANH THU
112100177153,PGD LE VAN SY_CN TRUONG SON,100,TT DOANH THU
112100177154,PGD TAN SON NHAT_CN TRUONG SON,100,TT DOANH THU
112100179121,PHONG KHACH HANG CA NHAN _CN BINH HUNG,100,TT DOANH THU
112100179150,PGD HOANG DIEU_CN BINH HUNG,100,TT DOANH THU
112100179151,PGD TRAN DAI NGHIA_CN BINH HUNG,100,TT DOANH THU
112100179152,PGD PHAM HUNG_CN BINH HUNG,100,TT DOANH THU
112100180120,PHONG KHACH HANG_CN KY HOA,100,TT DOANH THU
112100180121,PHONG KHACH HANG CA NHAN_CN KY HOA,100,TT DOANH THU
112100180150,PGD LY THAI TO_CN KY HOA,100,TT DOANH THU
112100180151,PGD BINH TAY_CN KY HOA,100,TT DOANH THU
112100180152,PGD HAI THUONG LAN ONG_CN KY HOA,100,TT DOANH THU
112100180154,PGD DONG KHANH_CN KY HOA,100,TT DOANH THU
112100180156,PGD PHU LAM_CN KY HOA,100,TT DOANH THU
112100181121,PHONG KHACH HANG CA NHAN_CN THANH PHO THU DUC,100,TT DOANH THU
112100181150,PGD VO VAN NGAN_CN THANH PHO THU DUC,100,TT DOANH THU
112100181151,PGD LE VAN VIET_CN THANH PHO THU DUC,100,TT DOANH THU
112100186121,PHONG KHACH HANG CA NHAN_CN HAM NGHI,100,TT DOANH THU
112100186150,PGD QUAN 3_CN HAM NGHI,100,TT DOANH THU
112100186151,PGD HOANG DIEU_CN HAM NGHI,100,TT DOANH THU
112100186153,PGD NGUYEN THUONG HIEN_CN HAM NGHI,100,TT DOANH THU
112100186154,PGD AN DONG_CN HAM NGHI,100,TT DOANH THU
112100186157,PGD PHAM NGOC THACH_CN HAM NGHI,100,TT DOANH THU
112100188121,PHONG KHACH HANG CA NHAN_CN CHAU THANH SAI GON,100,TT DOANH THU
112100188150,PGD QUANG TRUNG GO VAP_CN CHAU THANH SAI GON,100,TT DOANH THU
112100188151,PHONG GIAO DICH NGUYEN VAN NGHI_CN CHAU THANH SAI GON,100,TT DOANH THU
112100188152,PGD QUAN 12_CN CHAU THANH SAI GON,100,TT DOANH THU
112100189120,PHONG KHACH HANG_CN CU CHI,100,TT DOANH THU
112100189121,PHONG KHCN_CN CU CHI,100,TT DOANH THU
112100189150,PGD TAY BAC CU CHI_CN CU CHI,100,TT DOANH THU
112100189151,PGD HOA BINH_CN CU CHI,100,TT DOANH THU
112100189152,PGD TAN QUY_CN CU CHI,100,TT DOANH THU
112100189153,PGD PHUOC THANH_CN CU CHI,100,TT DOANH THU
112100189154,PGD TAN PHU TRUNG_CN CU CHI,100,TT DOANH THU
112100189157,PGD 8_CN CU CHI,100,TT DOANH THU
112100199120,PHONG KHACH HANG_CN HONG HA,100,TT DOANH THU
112100199121,PHONG KHCN_CN HONG HA,100,TT DOANH THU
112100199150,PGD TRIEU KHUC_CN HONG HA,100,TT DOANH THU
112100199151,PGD TAM TRINH_CN HONG HA,100,TT DOANH THU
112100199152,PGD TUE TINH_CN HONG HA,100,TT DOANH THU
112100199153,PGD MAI HAC DE_CN HONG HA,100,TT DOANH THU
112100199154,PGD TAN MAI_CN HONG HA,100,TT DOANH THU
112100199155,PGD HAM LONG_CN HONG HA,100,TT DOANH THU
112100199156,PGD THUONG TIN_CN HONG HA,100,TT DOANH THU
112100199158,PGD CAU DEN_CN HONG HA,100,TT DOANH THU
112100199171,QTK PHAM NGOC THACH_CN HONG HA,100,TT DOANH THU
112100211121,PHONG KHACH HANG CA NHAN 1_CN HA NOI,100,TT DOANH THU
112100211122,PHONG KHACH HANG CA NHAN 2_CN HA NOI,100,TT DOANH THU
112100211123,PHONG KHACH HANG UU TIEN_CN HA NOI,100,TT DOANH THU
112100211141,PHONG KINH DOANH THE-CN HA NOI,100,TT DOANH THU
112100211155,PGD LY THAI TO_CN HA NOI,100,TT DOANH THU
112100211156,PGD DINH LE_CN HA NOI,100,TT DOANH THU
112100211157,PGD NGOC HA_CN HA NOI,100,TT DOANH THU
112100211158,PGD HANG CHUOI_CN HA NOI,100,TT DOANH THU
112100211159,PGD NGUYEN TRUONG TO_CN HA NOI,100,TT DOANH THU
112100211170,QTK DONG XUAN_CN HA NOI,100,TT DOANH THU
112100211447,PHONG KINH DOANH THE - CN HA NOI,100,TT DOANH THU
112100212121,PHONG KHACH HANG CA NHAN 1_CN TAY HO,100,TT DOANH THU
112100212122,PHONG KHACH HANG CA NHAN 2_CN TAY HO,100,TT DOANH THU
112100212123,PHONG DICH VU NGAN HANG SO_CN TAY HO,100,TT DOANH THU
112100212151,PGD D2 GIANG VO_CN TAY HO,100,TT DOANH THU
112100212152,PGD NGOAI GIAO DOAN_CN TAY HO,100,TT DOANH THU
112100212153,PGD NHAT TAN_CN TAY HO,100,TT DOANH THU
112100212154,PGD PHAN DINH PHUNG_CN TAY HO,100,TT DOANH THU
112100212170,QUY TIET KIEM QUAN THANH- BIDV TAY HO _CN TAY HO,100,TT DOANH THU
112100213121,PHONG KHACH HANG CA NHAN_CN NAM HA NOI,100,TT DOANH THU
112100213122,PHONG KHACH HANG UU TIEN_CN NAM HA NOI,100,TT DOANH THU
112100213151,PGD LINH DAM_CN NAM HA NOI,100,TT DOANH THU
112100213152,PGD DAI KIM_CN NAM HA NOI,100,TT DOANH THU
112100213153,PGD NGOC HOI_CN NAM HA NOI,100,TT DOANH THU
112100213154,PGD THANH NHAN_CN NAM HA NOI,100,TT DOANH THU
112100213155,PGD XA LA_CN NAM HA NOI,100,TT DOANH THU
112100213159,PGD THANH HA_CN NAM HA NOI,100,TT DOANH THU
112100214121,PHONG KHACH HANG CA NHAN 1_CN DONG HA NOI,100,TT DOANH THU
112100214122,PHONG KHACH HANG CA NHAN 2_CN DONG HA NOI,100,TT DOANH THU
112100214150,PGD LIEN HA_CN DONG HA NOI,100,TT DOANH THU
112100214151,PGD PHU LO_CN DONG HA NOI,100,TT DOANH THU
112100214152,PGD SOC SON_CN DONG HA NOI,100,TT DOANH THU
112100214153,PGD LOC HA_CN DONG HA NOI,100,TT DOANH THU
112100214154,PGD VAN TRI_CN DONG HA NOI,100,TT DOANH THU
112100215121,PHONG KHACH HANG CA NHAN 1_CN CAU GIAY,100,TT DOANH THU
112100215122,PHONG KHACH HANG CA NHAN 2_CN CAU GIAY,100,TT DOANH THU
112100215123,PHONG KHACH HANG UU TIEN_CN CAU GIAY,100,TT DOANH THU
112100215141,PHONG KINH DOANH THE_CN CAU GIAY,100,TT DOANH THU
112100215150,PGD QUY MO LON HOANG QUOC VIET_CN CAU GIAY,100,TT DOANH THU
112100215151,PGD BAN LE HO TUNG MAU_CN CAU GIAY,100,TT DOANH THU
112100215152,PGD BAN LE THANH XUAN BAC_CN CAU GIAY,100,TT DOANH THU
112100215153,PGD BAC TU LIEM_CN CAU GIAY,100,TT DOANH THU
112100215155,PGD BAN LE THANH XUAN TRUNG_CN CAU GIAY,100,TT DOANH THU
112100215156,PGD HOA BINH_CN CAU GIAY,100,TT DOANH THU
112100215157,PGD NGHIA DO_CN CAU GIAY,100,TT DOANH THU
112100215158,PGD THU LE_CN CAU GIAY,100,TT DOANH THU
112100215160,PGD BAN LE XUAN LA_CN CAU GIAY,100,TT DOANH THU
112100215173,QTK BAC TU LIEM_ CN CAU GIAY,100,TT DOANH THU
112100215177,QTK NGHIA DO_CN CAU GIAY,100,TT DOANH THU
112100215447,PHONG NGHIEP VU THE _CN CAU GIAY,100,TT DOANH THU
112100216120,PHONG KHACH HANG_CN DONG DA,100,TT DOANH THU
112100216121,PHONG KHCN_CN DONG DA,100,TT DOANH THU
112100216122,PHONG KHACH HANG CA NHAN_CN DONG DA,100,TT DOANH THU
112100216141,PHONG KINH DOANH THE_CN DONG DA,100,TT DOANH THU
112100216150,PGD TRUONG CHINH_CN DONG DA,100,TT DOANH THU
112100216151,PGD CAT LINH_CN DONG DA,100,TT DOANH THU
112100216152,PGD PHUONG LIEN_CN DONG DA,100,TT DOANH THU
112100216153,PGD CUA NAM_CN DONG DA,100,TT DOANH THU
112100216154,PGD XA DAN_CN DONG DA,100,TT DOANH THU
112100216155,PGD LANG THUONG_CN DONG DA,100,TT DOANH THU
112100216156,PGD LA THANH_CN DONG DA,100,TT DOANH THU
112100216157,PGD DINH CONG_CN DONG DA,100,TT DOANH THU
112100216170,QTK DINH CONG_CN DONG DA,100,TT DOANH THU
112100217121,PHONG KHACH HANG CA NHAN 1_CN TU LIEM,100,TT DOANH THU
112100217122,PHONG KHACH HANG CA NHAN 2_CN TU LIEM,100,TT DOANH THU
112100217150,PGD NAM THANG LONG_CN TU LIEM,100,TT DOANH THU
112100217151,PGD THANH THAI_CN TU LIEM,100,TT DOANH THU
112100217152,PGD CAU DIEN_CN TU LIEM,100,TT DOANH THU
112100217153,PGD TO HUU_CN TU LIEM,100,TT DOANH THU
112100220121,PHONG KHACH HANG CA NHAN 1_CN THANG LONG,100,TT DOANH THU
112100220122,PHONG KHACH HANG CA NHAN 2_CN THANG LONG,100,TT DOANH THU
112100220123,PHONG KHACH HANG UU TIEN_CN THANG LONG,100,TT DOANH THU
112100220141,PHONG KINH DOANH THE_CN THANG LONG,100,TT DOANH THU
112100220150,PGD LE VAN LUONG_CN THANG LONG,100,TT DOANH THU
112100220151,PGD LANG QUOC TE THANG LONG_CN THANG LONG,100,TT DOANH THU
112100220152,PGD CAU DIEN_CN THANG LONG,100,TT DOANH THU
112100220153,PGD DICH VONG_CN THANG LONG,100,TT DOANH THU
112100220154,PGD TRUNG KINH_CN THANG LONG,100,TT DOANH THU
112100220155,PGD ME TRI_CN THANG LONG,100,TT DOANH THU
112100220156,PGD TRAN QUY KIEN_CN THANG LONG,100,TT DOANH THU
112100220157,PGD PHAM VAN DONG_CN THANG LONG,100,TT DOANH THU
112100220158,PGD HAO NAM CU_CN THANG LONG,100,TT DOANH THU
112100222121,PHONG KHACH HANG CA NHAN 1_CN THANH XUAN,100,TT DOANH THU
112100222122,PHONG KHACH HANG CA NHAN 2_CN THANH XUAN,100,TT DOANH THU
112100222123,PHONG KHACH HANG UU TIEN_CN THANH XUAN,100,TT DOANH THU
112100222141,PHONG KINH DOANH THE_CN THANH XUAN,100,TT DOANH THU
112100222150,PGD PHAM HUNG_CN THANH XUAN,100,TT DOANH THU
112100222151,PGD NGUYEN CHANH_CN THANH XUAN,100,TT DOANH THU
112100222152,PGD SONG HONG_CN THANH XUAN,100,TT DOANH THU
112100222153,PGD ROYAL CITY_CN THANH XUAN,100,TT DOANH THU
112100222154,PGD HOAI DUC_CN THANH XUAN,100,TT DOANH THU
112100222155,PGD DUY TAN_CN THANH XUAN,100,TT DOANH THU
112100222156,PGD STARLAKE_CN THANH XUAN,100,TT DOANH THU
112100222157,PGD NHAN CHINH_CN THANH XUAN,100,TT DOANH THU
112100222158,PGD NGUYEN DU_CN THANH XUAN,100,TT DOANH THU
112100222171,QTK NGUYEN HUU HUAN_CN THANH XUAN,100,TT DOANH THU
112100222172,QTK NGUYEN DU_CN THANH XUAN,100,TT DOANH THU
112100256120,PHONG KH_CN KINH BAC,100,TT DOANH THU
112100256121,PHONG KHACH HANG CA NHAN_CN KINH BAC,100,TT DOANH THU
112100256153,PGD TIEN DU_CN KINH BAC,100,TT DOANH THU
112100256161,PGD DAI PHUC_CN KINH BAC,100,TT DOANH THU
112100256162,PGD MINH KHAI_CN KINH BAC,100,TT DOANH THU
112100256163,PGD NGUYEN VAN CU_CN KINH BAC,100,TT DOANH THU
112100260121,PHONG KHACH HANG CA NHAN 1_CN MY DINH,100,TT DOANH THU
112100260122,PHONG KHACH HANG CA NHAN 2_CN MY DINH,100,TT DOANH THU
112100260141,PHONG KINH DOANH THE_CN  MY DINH,100,TT DOANH THU
112100260150,PGD LAC LONG QUAN_CN MY DINH,100,TT DOANH THU
112100260151,PGD GARDENIA_CN MY DINH,100,TT DOANH THU
112100260152,PGD NGUYEN PHONG SAC_CN MY DINH,100,TT DOANH THU
112100260153,PGD QUANG MINH_CN MY DINH,100,TT DOANH THU
112100260154,PGD NGUYEN CO THACH_CN MY DINH,100,TT DOANH THU
112100260155,PGD DUONG DINH NGHE_CN MY DINH,100,TT DOANH THU
112100260170,QTK NGUYEN CO THACH_CN TAY HA NOI,100,TT DOANH THU
112100260171,QTK TAN XUAN_CN TAY HA NOI,100,TT DOANH THU
112100260172,BAN THU DOI NGOAI TE SAN BAY NOI BAI_CN TAY HA NOI,100,TT DOANH THU
112100261120,PHONG KHACH HANG 1_CN TRANG AN,100,TT DOANH THU
112100261121,PHONG KH_CN TRANG AN,100,TT DOANH THU
112100261122,PHONG KHACH HANG 2_CN TRANG AN,100,TT DOANH THU
112100261124,TO PHAT TRIEN KH_CN TRANG AN,100,TT DOANH THU
112100261125,TO CHAM SOC KH_CN TRANG AN,100,TT DOANH THU
112100261126,TO TIN DUNG_CN TRANG AN,100,TT DOANH THU
112100261151,PGD TT_CN TRANG AN,100,TT DOANH THU
112100261152,PGD CUA BAC_CN TRANG AN,100,TT DOANH THU
112100261153,PGD NGUYEN NGOC VU_CN TRANG AN,100,TT DOANH THU
112100261154,PGD TAY HO TAY_CN TRANG AN,100,TT DOANH THU
112100261155,PGD KOSMO TAY HO_CN TRANG AN,100,TT DOANH THU
112100261156,PGD KIM DONG_CN TRANG AN,100,TT DOANH THU
112100261157,PGD NGA TU SO_CN TRANG AN,100,TT DOANH THU
112100261171,QTK DINH TIEN HOANG_CN TRANG AN,100,TT DOANH THU
112100261172,QTK HO GUOM_CN TRANG AN,100,TT DOANH THU
112100261173,QTK NHAT TAN_CN TRANG AN,100,TT DOANH THU
112100268121,PHONG KHACH HANG CA NHAN 1_CN THAI HA,100,TT DOANH THU
112100268122,PHONG KHACH HANG CA NHAN 2_CN THAI HA,100,TT DOANH THU
112100268150,PGD PHUNG CHI KIEN_CN THAI HA,100,TT DOANH THU
112100268151,PGD TRAN PHU_CN THAI HA,100,TT DOANH THU
112100268152,PGD SUDICO_CN THAI HA,100,TT DOANH THU
112100268154,PGD NAM TRUNG YEN_CN THAI HA,100,TT DOANH THU
112100268155,PGD HA DONG_CN THAI HA,100,TT DOANH THU
112100268157,PGD TAN TAY DO_CN THAI HA,100,TT DOANH THU
112100279121,PHONG KHACH HANG CA NHAN_CN THANH CONG - HA NOI,100,TT DOANH THU
112100279150,PGD KHAM THIEN_CN THANH CONG - HA NOI,100,TT DOANH THU
112100279151,PGD TON DUC THANG_CN THANH CONG - HA NOI,100,TT DOANH THU
112100279152,PGD PHO HUE_CN THANH CONG - HA NOI,100,TT DOANH THU
112100279153,PGD QUYNH MAI_CN THANH CONG - HA NOI,100,TT DOANH THU
112100279154,PGD PHUONG MAI_CN THANH CONG - HA NOI,100,TT DOANH THU
112100279156,PHONG GIAO DICH PHO HUE_BIDV_CN DAI LA,100,TT DOANH THU
112100279162,PHONG GIAO DICH PHAM DINH HO_BIDV_CN DAI LA,100,TT DOANH THU
112100279167,PHONG GIAO DICH LO DUC_BIDV_CN DAI LA,100,TT DOANH THU
112100289121,PHONG KHACH HANG CA NHAN 1_CN NGOC KHANH HA NOI,100,TT DOANH THU
112100289122,PHONG KHACH HANG CA NHAN 2_CN NGOC KHANH HA NOI,100,TT DOANH THU
112100289123,PHONG KHACH HANG UU TIEN_CN NGOC KHANH HA NOI,100,TT DOANH THU
112100289150,PGD VUONG THUA VU_CN NGOC KHANH HA NOI,100,TT DOANH THU
112100289151,PGD NGUYEN TUAN_CN NGOC KHANH HA NOI,100,TT DOANH THU
112100289152,PGD NGUYEN HOANG_CN NGOC KHANH HA NOI,100,TT DOANH THU
112100310121,PHONG KHACH HANG CA NHAN 1_CN TP HO CHI MINH,100,TT DOANH THU
112100310122,PHONG KHACH HANG CA NHAN 2_CN TP HO CHI MINH,100,TT DOANH THU
112100310123,PHONG KHACH HANG UU TIEN_CN TP HO CHI MINH,100,TT DOANH THU
112100310141,P KINH DOANH THE_CN TP HO CHI MINH,100,TT DOANH THU
112100310150,PGD BUI THI XUAN_CN TP HO CHI MINH,100,TT DOANH THU
112100310151,PGD NGUYEN DINH CHIEU_CN TP HO CHI MINH,100,TT DOANH THU
112100310152,PGD NGO GIA TU_CN TP HO CHI MINH,100,TT DOANH THU
112100310153,PGD TRAN HUNG DAO_CN TP HO CHI MINH,100,TT DOANH THU
112100311121,PHONG KHACH HANG CA NHAN_CN TAY SAI GON,100,TT DOANH THU
112100311150,PGD QUAN 11_CN TAY SAI GON,100,TT DOANH THU
112100311153,PGD BINH TRI DONG_CN TAY SAI GON,100,TT DOANH THU
112100311154,PGD SU VAN HANH_CN TAY SAI GON,100,TT DOANH THU
112100311155,PGD HONG BANG_CN TAY SAI GON,100,TT DOANH THU
112100311156,PGD TAN TAO_CN TAY SAI GON,100,TT DOANH THU
112100311157,PGD NGUYEN ANH THU_CN TAY SAI GON,100,TT DOANH THU
112100312000,PHONG CHUNG_PGD QUAN 11_CN TAY SAI GON,100,TT DOANH THU
112100312150,PGD QUAN 11_CN TAY SAI GON,100,TT DOANH THU
112100312154,PGD SU VAN HANH_CN TAY SAI GON_DA DONG BDS,100,TT DOANH THU
112100313121,PHONG KHACH HANG CA NHAN_CN BAC SAI GON,100,TT DOANH THU
112100313150,PGD CONG HOA_CN BAC SAI GON,100,TT DOANH THU
112100313151,PDG LETHIRIENG_CN BAC SAI GON,100,TT DOANH THU
112100313152,PGD GO VAP_CN BAC SAI GON,100,TT DOANH THU
112100313156,PGD QUAN 10_CN BAC SAI GON,100,TT DOANH THU
112100313447,PHONG NGHIEP VU THE_CN BAC SAI GON,100,TT DOANH THU
112100314121,PHONG KHACH HANG CA NHAN_CN DONG SAI GON,100,TT DOANH THU
112100314123,PHONG KHACH HANG UU TIEN_CN DONG SAI GON,100,TT DOANH THU
112100314150,PGD LINH TAY_CN DONG SAI GON,100,TT DOANH THU
112100314151,PGD LINH TRUNG_CN DONG SAI GON,100,TT DOANH THU
112100314152,PGD LINH TRUNG 2_CN DONG SAI GON,100,TT DOANH THU
112100314153,PGD QUAN 9_CN DONG SAI GON,100,TT DOANH THU
112100314154,PGD CONG NGHE CAO THANH PHO HO CHI MINH_CN DONG SAI GON,100,TT DOANH THU
112100314155,DIEM GIAO DICH SU PHAM KY THUAT_CN DONG SAI GON,100,TT DOANH THU
112100315121,PHONG KHACH HANG CA NHAN_CN PHU NHUAN,100,TT DOANH THU
112100315150,PGD THI NGHE_CN PHU NHUAN,100,TT DOANH THU
112100315151,PGD TRUONG SA_CN PHU NHUAN,100,TT DOANH THU
112100315152,PGD PHU THANH_CN PHU NHUAN,100,TT DOANH THU
112100316000,PGD BUI THI XUAN_CN TP HO CHI MINH_PHONG CHUNG,100,TT DOANH THU
112100317121,PHONG KHACH HANG CA NHAN_CN BINH CHANH,100,TT DOANH THU
112100317150,PGD CHANH HUNG_CN BINH CHANH,100,TT DOANH THU
112100317151,PGD BAN CO_CN BINH CHANH,100,TT DOANH THU
112100317152,PGD PHONG PHU_CN BINH CHANH,100,TT DOANH THU
112100317153,PGD BINH DANG_CN BINH CHANH,100,TT DOANH THU
112100318121,PHONG KHACH HANG CA NHAN_CN HOC MON,100,TT DOANH THU
112100318150,PGD NGUYEN ANH THU_CN HOC MON,100,TT DOANH THU
112100318151,PGD TAN SON NHI_CN HOC MON,100,TT DOANH THU
112100318152,PGD AN SUONG_CN HOC MON,100,TT DOANH THU
112100318153,PGD TAN XUAN_CN HOC MON,100,TT DOANH THU
112100319121,PHONG KHACH HANG CA NHAN_CN PHU MY HUNG,100,TT DOANH THU
112100319150,PGD TAN HUNG_CN PHU MY HUNG,100,TT DOANH THU
112100319151,PGD PHU XUAN_CN PHU MY HUNG,100,TT DOANH THU
112100319152,PGD NGUYEN BINH_CN PHU MY HUNG,100,TT DOANH THU
112100319153,PGD HIEP PHUOC_CN PHU MY HUNG,100,TT DOANH THU
112100321121,PHONG KHACH HANG CA NHAN_CN HAI PHONG,100,TT DOANH THU
112100321122,PHONG KHACH HANG UU TIEN_CN HAI PHONG,100,TT DOANH THU
112100321141,PHONG KINH DOANH THE_CN HAI PHONG,100,TT DOANH THU
112100321150,PGD VIN THUONG LY_CN HAI PHONG,100,TT DOANH THU
112100321151,PGD TRAN NGUYEN HAN_CN HAI PHONG,100,TT DOANH THU
112100321152,PGD QUAN TOAN_CN HAI PHONG,100,TT DOANH THU
112100321153,PGD THUY NGUYEN_CN HAI PHONG,100,TT DOANH THU
112100321154,PGD DIEN BIEN PHU_CN HAI PHONG,100,TT DOANH THU
112100321155,PGD AN DONG_CN HAI PHONG,100,TT DOANH THU
112100321156,PGD VO NGUYEN GIAP_CN HAI PHONG,100,TT DOANH THU
112100321170,QTK NGUYEN DUC CANH_CN HAI PHONG,100,TT DOANH THU
112100321447,PHONG NGHIEP VU THE _CN HAI PHONG,100,TT DOANH THU
112100323121,PHONG KHACH HANG CA NHAN_CN DONG HAI PHONG,100,TT DOANH THU
112100323150,PGD CAU DAT_CN DONG HAI PHONG,100,TT DOANH THU
112100323151,PGD TO HIEU_CN DONG HAI PHONG,100,TT DOANH THU
112100323152,PHONG GIAO DICH DANG GIANG _CN DONG HP,100,TT DOANH THU
112100323153,PGD LE THANH TONG_CN DONG HP,100,TT DOANH THU
112100323154,PGD KIEN AN_CN DONG HAI PHONG,100,TT DOANH THU
112100323155,PGD DINH VU_CN DONG HAI PHONG,100,TT DOANH THU
112100323156,PGD LE THANH TONG_CN DONG HAI PHONG,100,TT DOANH THU
112100323170,QUY TIET KIEM  LACH TRAY _CN DONG HP,100,TT DOANH THU
112100328120,PHONG KH_CN LACH TRAY,100,TT DOANH THU
112100328121,PHONG KHACH HANG CA NHAN_CN LACH TRAY,100,TT DOANH THU
112100328150,PGD HONG BANG_CN LACH TRAY,100,TT DOANH THU
112100328151,PGD NGO QUYEN_CN LACH TRAY,100,TT DOANH THU
112100328152,PGD LAM TUONG_CN LACH TRAY,100,TT DOANH THU
112100328153,PGD VSIP HAI PHONG_CN LACH TRAY,100,TT DOANH THU
112100328154,PGD AN DUONG_CN LACH TRAY,100,TT DOANH THU
112100330121,PHONG KHACH HANG CA NHAN_CN CAO BANG,100,TT DOANH THU
112100330150,PGD HOA AN_CN CAO BANG,100,TT DOANH THU
112100330151,PGD DE THAM_CN CAO BANG,100,TT DOANH THU
112100330152,PGD KIM DONG_CN CAO BANG,100,TT DOANH THU
112100330153,PGD SONG HIEN_CN CAO BANG,100,TT DOANH THU
112100330154,PGD TRA LINH_CN CAO BANG,100,TT DOANH THU
112100341121,PHONG KHACH HANG CA NHAN_CN TUYEN QUANG,100,TT DOANH THU
112100341150,PGD 17-8_CN TUYEN QUANG,100,TT DOANH THU
112100341151,PGD SON DUONG_CN TUYEN QUANG,100,TT DOANH THU
112100341152,PGD TAN HA_CN TUYEN QUANG,100,TT DOANH THU
112100341153,PGD HAM YEN_CN TUYEN QUANG,100,TT DOANH THU
112100341154,PGD TAN BINH_CN TUYEN QUANG,100,TT DOANH THU
112100341155,PGD THANH PHO_CN TUYEN QUANG,100,TT DOANH THU
112100345121,PHONG KHACH HANG CA NHAN_CN HA GIANG,100,TT DOANH THU
112100345150,PGD THANH PHO_CN HA GIANG,100,TT DOANH THU
112100345151,PGD BAC QUANG_CN HA GIANG,100,TT DOANH THU
112100345152,PGD YEN MINH_CN HA GIANG,100,TT DOANH THU
112100345153,PGD DONG VAN_CN HA GIANG,100,TT DOANH THU
112100345154,PGD TRAN PHU MOI_CN HA GIANG,100,TT DOANH THU
112100345155,PGD VI XUYEN_CN HA GIANG,100,TT DOANH THU
112100346000,PHONG CHUNG_PGD BAC QUANG_CN HA GIANG,100,TT DOANH THU
112100346151,PGD BAC QUANG_CN HA GIANG,100,TT DOANH THU
112100351121,PHONG KHACH HANG CA NHAN_CN LANG SON,100,TT DOANH THU
112100351123,PHONG KHACH HANG UU TIEN_CN LANG SON,100,TT DOANH THU
112100351150,PGD NA DUONG_CN LANG SON,100,TT DOANH THU
112100351151,PGD TAN THANH_CN LANG SON,100,TT DOANH THU
112100351152,PGD THANH PHO_CN LANG SON,100,TT DOANH THU
112100351153,PGD CAO LOC_CN LANG SON,100,TT DOANH THU
112100351154,PGD DONG DANG_CN LANG SON,100,TT DOANH THU
112100351155,PGD TAM THANH_CN LANG SON,100,TT DOANH THU
112100351156,PGD HUU LUNG_CN LANG SON,100,TT DOANH THU
112100351157,PGD HOANG VAN THU_CN LANG SON,100,TT DOANH THU
112100351158,PGD VINH TRAI_CN LANG SON,100,TT DOANH THU
112100351160,PHONG GIAO DICH TAM THANH_CN LANG SON,100,TT DOANH THU
112100352000,PHONG CHUNG_PGD DONG DANG_CN LANG SON,100,TT DOANH THU
112100352154,PGD DONG DANG_CN LANG SON,100,TT DOANH THU
112100353000,PHONG CHUNG_PGD VINH TRAI_CN LANG SON,100,TT DOANH THU
112100353120,PHONG KHACH HANG CN DONG DANG CU_CN LANG SON,100,TT DOANH THU
112100353150,PGD THANH PHO_CN LANG SON,100,TT DOANH THU
112100353151,PGD HOANG VAN THU_CN LANG SON,100,TT DOANH THU
112100353152,PGD HUU LUNG_CN LANG SON,100,TT DOANH THU
112100353158,PGD VINH TRAI_CN LANG SON,100,TT DOANH THU
112100360121,PHONG KHACH HANG CA NHAN_CN DIEN BIEN,100,TT DOANH THU
112100360150,PGD BAN PHU_CN DIEN BIEN,100,TT DOANH THU
112100360151,PGD NAM THANH_CN DIEN BIEN,100,TT DOANH THU
112100360152,PGD HIM LAM_CN DIEN BIEN,100,TT DOANH THU
112100360153,PGD MUONG THANH_CN DIEN BIEN,100,TT DOANH THU
112100360154,PGD TUAN GIAO_CN DIEN BIEN,100,TT DOANH THU
112100362121,PHONG KHACH HANG CA NHAN_CN LAI CHAU,100,TT DOANH THU
112100362150,PGD PHONG THO_CN LAI CHAU,100,TT DOANH THU
112100362151,PGD THANH PHO_CN LAI CHAU,100,TT DOANH THU
112100362152,PGD DOAN KET_CN LAI CHAU,100,TT DOANH THU
112100362153,PGD TAN UYEN_CN LAI CHAU,100,TT DOANH THU
112100368121,PHONG KHACH HANG CA NHAN_CN TAN BINH,100,TT DOANH THU
112100368153,PGD CU CHI_CN TAN BINH,100,TT DOANH THU
112100368154,PGD TAN PHU_CN TAN BINH,100,TT DOANH THU
112100368155,PGD TAN SON NHAT_CN TAN BINH,100,TT DOANH THU
112100368156,PGD AU CO_CN TAN BINH,100,TT DOANH THU
112100371121,PHONG KHACH HANG CA NHAN_CN YEN BAI,100,TT DOANH THU
112100371150,PGD THANH PHO_CN YEN BAI,100,TT DOANH THU
112100371151,PGD YEN BINH_CN YEN BAI,100,TT DOANH THU
112100371152,PGD NGUYEN THAI HOC_CN YEN BAI,100,TT DOANH THU
112100371153,PGD NAM CUONG_CN YEN BAI,100,TT DOANH THU
112100371154,PGD HONG HA_CN YEN BAI,100,TT DOANH THU
112100371155,PGD DONG TAM_CN YEN BAI,100,TT DOANH THU
