LEVEL_06_CODE ,Loa (mã khối),Tên khối
115600531446,15.0,KHOI TAC NGHIEP
115700531465,15.0,KHOI TAC NGHIEP
116700531521,16.0,KHOI TAI CHINH-KE TOAN
117700531698,17.0,KHOI HO TRO
119000531000,19.0,BO PHAN CHUNG
120700531950,20.0,BAN LANH DAO
53299,,
53499,,
111100532021,11.0,KHOI BAN BUON
112100532121,12.0,KHOI BAN LE
112100532150,12.0,KHOI BAN LE
112100532151,12.0,KHOI BAN LE
112100532152,12.0,KHOI BAN LE
112100532153,12.0,KHOI BAN LE
112100532154,12.0,KHOI BAN LE
112100532155,12.0,KHOI BAN LE
114600532335,14.0,KHOI QUAN LY RUI RO
115600532440,15.0,KHOI TAC NGHIEP
115600532446,15.0,KHOI TAC NGHIEP
117700532618,17.0,KHOI HO TRO
119000532000,19.0,BO PHAN CHUNG
120700532950,20.0,BAN LANH DAO
54099,,
111100540021,11.0,KHOI BAN BUON
112100540121,12.0,KHOI BAN LE
112100540150,12.0,KHOI BAN LE
112100540151,12.0,KHOI BAN LE
112100540152,12.0,KHOI BAN LE
112100540153,12.0,KHOI BAN LE
112100540154,12.0,KHOI BAN LE
114600540335,14.0,KHOI QUAN LY RUI RO
115600540440,15.0,KHOI TAC NGHIEP
115600540446,15.0,KHOI TAC NGHIEP
115700540465,15.0,KHOI TAC NGHIEP
116700540521,16.0,KHOI TAI CHINH-KE TOAN
117700540698,17.0,KHOI HO TRO
119000540000,19.0,BO PHAN CHUNG
120700540950,20.0,BAN LANH DAO
50199,,
111100501021,11.0,KHOI BAN BUON
111100501022,0.0,
111100501023,0.0,
112100501121,12.0,KHOI BAN LE
112100501150,12.0,KHOI BAN LE
112100501151,12.0,KHOI BAN LE
112100501152,12.0,KHOI BAN LE
112100501153,12.0,KHOI BAN LE
112100501154,12.0,KHOI BAN LE
112100501155,12.0,KHOI BAN LE
112100501156,12.0,KHOI BAN LE
112100501159,12.0,KHOI BAN LE
112100501160,12.0,KHOI BAN LE
114600501335,14.0,KHOI QUAN LY RUI RO
115600501440,15.0,KHOI TAC NGHIEP
115600501441,15.0,KHOI TAC NGHIEP
115600501442,15.0,KHOI TAC NGHIEP
115600501446,15.0,KHOI TAC NGHIEP
115700501465,15.0,KHOI TAC NGHIEP
116700501521,16.0,KHOI TAI CHINH-KE TOAN
117700501698,17.0,KHOI HO TRO
119000501000,19.0,BO PHAN CHUNG
120700501950,20.0,BAN LANH DAO
50299,,
111100502021,11.0,KHOI BAN BUON
112100502121,12.0,KHOI BAN LE
112100502151,12.0,KHOI BAN LE
112100502152,12.0,KHOI BAN LE
112100502153,12.0,KHOI BAN LE
112100502154,12.0,KHOI BAN LE
114600502335,14.0,KHOI QUAN LY RUI RO
115600502440,15.0,KHOI TAC NGHIEP
115600502446,15.0,KHOI TAC NGHIEP
115700502465,15.0,KHOI TAC NGHIEP
117700502618,17.0,KHOI HO TRO
119000502000,19.0,BO PHAN CHUNG
120700502950,20.0,BAN LANH DAO
50599,,
111100505021,11.0,KHOI BAN BUON
112100505121,12.0,KHOI BAN LE
112100505152,12.0,KHOI BAN LE
112100505153,12.0,KHOI BAN LE
112100505154,12.0,KHOI BAN LE
112100505155,12.0,KHOI BAN LE
112100505156,12.0,KHOI BAN LE
112100505157,12.0,KHOI BAN LE
114600505335,14.0,KHOI QUAN LY RUI RO
115600505440,15.0,KHOI TAC NGHIEP
115600505446,15.0,KHOI TAC NGHIEP
115700505465,15.0,KHOI TAC NGHIEP
117700505618,17.0,KHOI HO TRO
119000505000,19.0,BO PHAN CHUNG
120700505950,20.0,BAN LANH DAO
55899,,
111100558021,11.0,KHOI BAN BUON
112100558121,12.0,KHOI BAN LE
112100558150,12.0,KHOI BAN LE
112100558151,12.0,KHOI BAN LE
112100558152,12.0,KHOI BAN LE
114600558335,14.0,KHOI QUAN LY RUI RO
115600558440,15.0,KHOI TAC NGHIEP
115600558446,15.0,KHOI TAC NGHIEP
117700558618,17.0,KHOI HO TRO
119000558000,19.0,BO PHAN CHUNG
120700558950,20.0,BAN LANH DAO
58099,,
111100580021,11.0,KHOI BAN BUON
111100580022,11.0,KHOI BAN BUON
111100580023,11.0,KHOI BAN BUON
112100580121,12.0,KHOI BAN LE
112100580150,12.0,KHOI BAN LE
112100580151,12.0,KHOI BAN LE
112100580152,12.0,KHOI BAN LE
112100580153,12.0,KHOI BAN LE
112100580155,12.0,KHOI BAN LE
112100580156,12.0,KHOI BAN LE
114600580335,14.0,KHOI QUAN LY RUI RO
115600580440,15.0,KHOI TAC NGHIEP
115600580441,15.0,KHOI TAC NGHIEP
115600580442,15.0,KHOI TAC NGHIEP
115600580446,15.0,KHOI TAC NGHIEP
115700580465,15.0,KHOI TAC NGHIEP
116700580521,16.0,KHOI TAI CHINH-KE TOAN
117700580698,17.0,KHOI HO TRO
119000580000,19.0,BO PHAN CHUNG
120700580950,20.0,BAN LANH DAO
58199,,
58299,,
111100581021,11.0,KHOI BAN BUON
111100581022,11.0,KHOI BAN BUON
112100581120,12.0,KHOI BAN LE
112100581121,12.0,KHOI BAN LE
112100581151,12.0,KHOI BAN LE
112100581152,12.0,KHOI BAN LE
112100581154,12.0,KHOI BAN LE
112100581155,12.0,KHOI BAN LE
112100581157,12.0,KHOI BAN LE
112100581158,12.0,KHOI BAN LE
114600581335,14.0,KHOI QUAN LY RUI RO
115600581440,15.0,KHOI TAC NGHIEP
115600581446,15.0,KHOI TAC NGHIEP
117700581618,17.0,KHOI HO TRO
119000581000,19.0,BO PHAN CHUNG
120700581950,20.0,BAN LANH DAO
61199,,
111100611021,11.0,KHOI BAN BUON
112100611121,12.0,KHOI BAN LE
112100611150,12.0,KHOI BAN LE
112100611151,12.0,KHOI BAN LE
112100611152,12.0,KHOI BAN LE
114600611335,14.0,KHOI QUAN LY RUI RO
115600611440,15.0,KHOI TAC NGHIEP
115600611446,15.0,KHOI TAC NGHIEP
116700611521,16.0,KHOI TAI CHINH-KE TOAN
117700611698,17.0,KHOI HO TRO
119000611000,19.0,BO PHAN CHUNG
120700611950,20.0,BAN LANH DAO
56099,,
111100560021,11.0,KHOI BAN BUON
112100560121,12.0,KHOI BAN LE
112100560150,12.0,KHOI BAN LE
112100560151,12.0,KHOI BAN LE
112100560152,12.0,KHOI BAN LE
112100560154,12.0,KHOI BAN LE
114600560335,14.0,KHOI QUAN LY RUI RO
115600560440,15.0,KHOI TAC NGHIEP
115600560441,15.0,KHOI TAC NGHIEP
115600560442,15.0,KHOI TAC NGHIEP
115600560446,15.0,KHOI TAC NGHIEP
116700560521,16.0,KHOI TAI CHINH-KE TOAN
117700560698,17.0,KHOI HO TRO
119000560000,19.0,BO PHAN CHUNG
120700560950,20.0,BAN LANH DAO
56199,,
111100561021,11.0,KHOI BAN BUON
111100561022,11.0,KHOI BAN BUON
112100561121,12.0,KHOI BAN LE
112100561151,12.0,KHOI BAN LE
112100561152,12.0,KHOI BAN LE
112100561154,12.0,KHOI BAN LE
112100561156,12.0,KHOI BAN LE
114600561335,14.0,KHOI QUAN LY RUI RO
115600561440,15.0,KHOI TAC NGHIEP
115600561446,15.0,KHOI TAC NGHIEP
116700561521,16.0,KHOI TAI CHINH-KE TOAN
117700561618,17.0,KHOI HO TRO
117700561698,17.0,KHOI HO TRO
119000561000,19.0,BO PHAN CHUNG
120700561950,20.0,BAN LANH DAO
56599,,
111100565021,11.0,KHOI BAN BUON
112100565121,12.0,KHOI BAN LE
112100565150,12.0,KHOI BAN LE
112100565151,12.0,KHOI BAN LE
112100565152,12.0,KHOI BAN LE
112100565153,12.0,KHOI BAN LE
114600565335,14.0,KHOI QUAN LY RUI RO
115600565440,15.0,KHOI TAC NGHIEP
115600565446,15.0,KHOI TAC NGHIEP
117700565618,17.0,KHOI HO TRO
119000565000,19.0,BO PHAN CHUNG
120700565950,20.0,BAN LANH DAO
60199,,
111100601021,11.0,KHOI BAN BUON
111100601022,11.0,KHOI BAN BUON
112100601121,12.0,KHOI BAN LE
112100601151,12.0,KHOI BAN LE
112100601152,12.0,KHOI BAN LE
112100601153,12.0,KHOI BAN LE
112100601154,12.0,KHOI BAN LE
112100601155,12.0,KHOI BAN LE
112100601156,12.0,KHOI BAN LE
112100601157,12.0,KHOI BAN LE
114600601335,14.0,KHOI QUAN LY RUI RO
115600601440,15.0,KHOI TAC NGHIEP
115600601446,15.0,KHOI TAC NGHIEP
115700601465,15.0,KHOI TAC NGHIEP
116700601521,16.0,KHOI TAI CHINH-KE TOAN
117700601698,17.0,KHOI HO TRO
119000601000,19.0,BO PHAN CHUNG
120700601950,20.0,BAN LANH DAO
60299,,
111100602021,11.0,KHOI BAN BUON
112100602121,12.0,KHOI BAN LE
112100602150,12.0,KHOI BAN LE
112100602151,12.0,KHOI BAN LE
112100602152,12.0,KHOI BAN LE
115600602440,15.0,KHOI TAC NGHIEP
115600602446,15.0,KHOI TAC NGHIEP
117700602618,17.0,KHOI HO TRO
119000602000,19.0,BO PHAN CHUNG
120700602950,20.0,BAN LANH DAO
61599,,
61699,,
111100615021,11.0,KHOI BAN BUON
112100615121,12.0,KHOI BAN LE
112100615150,12.0,KHOI BAN LE
112100615151,12.0,KHOI BAN LE
112100615152,12.0,KHOI BAN LE
112100615153,12.0,KHOI BAN LE
114600615335,14.0,KHOI QUAN LY RUI RO
115600615440,15.0,KHOI TAC NGHIEP
115600615446,15.0,KHOI TAC NGHIEP
117700615618,17.0,KHOI HO TRO
119000615000,19.0,BO PHAN CHUNG
120700615950,20.0,BAN LANH DAO
59099,,
111100590021,11.0,KHOI BAN BUON
112100590121,12.0,KHOI BAN LE
112100590151,12.0,KHOI BAN LE
112100590152,12.0,KHOI BAN LE
112100590154,12.0,KHOI BAN LE
112100590155,12.0,KHOI BAN LE
112100590156,12.0,KHOI BAN LE
114600590335,14.0,KHOI QUAN LY RUI RO
115600590440,15.0,KHOI TAC NGHIEP
115600590441,15.0,KHOI TAC NGHIEP
115600590442,15.0,KHOI TAC NGHIEP
115600590446,15.0,KHOI TAC NGHIEP
116700590521,16.0,KHOI TAI CHINH-KE TOAN
117700590698,17.0,KHOI HO TRO
119000590000,19.0,BO PHAN CHUNG
120700590950,20.0,BAN LANH DAO
56299,,
56399,,
111100562021,11.0,KHOI BAN BUON
112100562121,12.0,KHOI BAN LE
112100562151,12.0,KHOI BAN LE
112100562152,12.0,KHOI BAN LE
112100562155,12.0,KHOI BAN LE
114600562335,14.0,KHOI QUAN LY RUI RO
115600562440,15.0,KHOI TAC NGHIEP
115600562446,15.0,KHOI TAC NGHIEP
116700562521,16.0,KHOI TAI CHINH-KE TOAN
117700562618,17.0,KHOI HO TRO
117700562698,17.0,KHOI HO TRO
119000562000,19.0,BO PHAN CHUNG
120700562950,20.0,BAN LANH DAO
56499,,
56699,,
111100566021,11.0,KHOI BAN BUON
112100566121,12.0,KHOI BAN LE
112100566150,12.0,KHOI BAN LE
112100566151,12.0,KHOI BAN LE
112100566152,12.0,KHOI BAN LE
112100566153,12.0,KHOI BAN LE
114600566335,14.0,KHOI QUAN LY RUI RO
115600566440,15.0,KHOI TAC NGHIEP
115600566446,15.0,KHOI TAC NGHIEP
115700566465,15.0,KHOI TAC NGHIEP
117700566618,17.0,KHOI HO TRO
119000566000,19.0,BO PHAN CHUNG
120700566950,20.0,BAN LANH DAO
57099,,
111100570021,11.0,KHOI BAN BUON
112100570121,12.0,KHOI BAN LE
112100570150,12.0,KHOI BAN LE
112100570151,12.0,KHOI BAN LE
112100570153,12.0,KHOI BAN LE
112100570157,12.0,KHOI BAN LE
114600570335,14.0,KHOI QUAN LY RUI RO
115600570440,15.0,KHOI TAC NGHIEP
115600570446,15.0,KHOI TAC NGHIEP
115700570465,15.0,KHOI TAC NGHIEP
117700570618,17.0,KHOI HO TRO
119000570000,19.0,BO PHAN CHUNG
120700570950,20.0,BAN LANH DAO
57399,,
111100573021,11.0,KHOI BAN BUON
112100573121,12.0,KHOI BAN LE
112100573151,12.0,KHOI BAN LE
112100573152,12.0,KHOI BAN LE
112100573153,12.0,KHOI BAN LE
114600573335,14.0,KHOI QUAN LY RUI RO
115600573440,15.0,KHOI TAC NGHIEP
115600573446,15.0,KHOI TAC NGHIEP
115700573465,15.0,KHOI TAC NGHIEP
117700573618,17.0,KHOI HO TRO
119000573000,19.0,BO PHAN CHUNG
120700573950,20.0,BAN LANH DAO
43099,,
43199,,
111100431021,11.0,KHOI BAN BUON
111100431022,11.0,KHOI BAN BUON
112100431121,12.0,KHOI BAN LE
112100431122,12.0,KHOI BAN LE
112100431151,12.0,KHOI BAN LE
112100431152,12.0,KHOI BAN LE
112100431153,12.0,KHOI BAN LE
112100431154,12.0,KHOI BAN LE
112100431155,12.0,KHOI BAN LE
112100431156,12.0,KHOI BAN LE
114600431335,14.0,KHOI QUAN LY RUI RO
115600431440,15.0,KHOI TAC NGHIEP
115600431446,15.0,KHOI TAC NGHIEP
117700431618,17.0,KHOI HO TRO
119000431000,19.0,BO PHAN CHUNG
120700431950,20.0,BAN LANH DAO
39599,,
111100395021,11.0,KHOI BAN BUON
112100395121,12.0,KHOI BAN LE
112100395150,12.0,KHOI BAN LE
112100395151,12.0,KHOI BAN LE
112100395152,12.0,KHOI BAN LE
112100395153,12.0,KHOI BAN LE
114600395335,14.0,KHOI QUAN LY RUI RO
115600395440,15.0,KHOI TAC NGHIEP
115600395446,15.0,KHOI TAC NGHIEP
115700395465,15.0,KHOI TAC NGHIEP
117700395618,17.0,KHOI HO TRO
119000395000,19.0,BO PHAN CHUNG
120700395950,20.0,BAN LANH DAO
33099,,
111100330021,11.0,KHOI BAN BUON
112100330121,12.0,KHOI BAN LE
112100330150,12.0,KHOI BAN LE
112100330151,12.0,KHOI BAN LE
112100330152,12.0,KHOI BAN LE
112100330153,12.0,KHOI BAN LE
112100330154,12.0,KHOI BAN LE
114600330335,14.0,KHOI QUAN LY RUI RO
115600330440,15.0,KHOI TAC NGHIEP
115600330446,15.0,KHOI TAC NGHIEP
116700330521,16.0,KHOI TAI CHINH-KE TOAN
117700330698,17.0,KHOI HO TRO
119000330000,19.0,BO PHAN CHUNG
120700330950,20.0,BAN LANH DAO
36099,,
111100360021,11.0,KHOI BAN BUON
112100360121,12.0,KHOI BAN LE
112100360150,12.0,KHOI BAN LE
112100360151,12.0,KHOI BAN LE
112100360152,12.0,KHOI BAN LE
112100360153,12.0,KHOI BAN LE
112100360154,12.0,KHOI BAN LE
114600360335,14.0,KHOI QUAN LY RUI RO
115600360440,15.0,KHOI TAC NGHIEP
115600360446,15.0,KHOI TAC NGHIEP
117700360618,17.0,KHOI HO TRO
119000360000,19.0,BO PHAN CHUNG
120700360950,20.0,BAN LANH DAO
34599,,
34699,,
111100345021,11.0,KHOI BAN BUON
112100345121,12.0,KHOI BAN LE
112100345150,12.0,KHOI BAN LE
112100345151,12.0,KHOI BAN LE
112100345152,12.0,KHOI BAN LE
112100345153,12.0,KHOI BAN LE
112100345154,12.0,KHOI BAN LE
112100345155,12.0,KHOI BAN LE
114600345335,14.0,KHOI QUAN LY RUI RO
115600345440,15.0,KHOI TAC NGHIEP
115600345446,15.0,KHOI TAC NGHIEP
117700345618,17.0,KHOI HO TRO
119000345000,19.0,BO PHAN CHUNG
120700345950,20.0,BAN LANH DAO
45599,,
111100455021,11.0,KHOI BAN BUON
112100455121,12.0,KHOI BAN LE
112100455150,12.0,KHOI BAN LE
112100455151,12.0,KHOI BAN LE
112100455152,12.0,KHOI BAN LE
112100455153,12.0,KHOI BAN LE
112100455167,12.0,KHOI BAN LE
114600455335,14.0,KHOI QUAN LY RUI RO
115600455440,15.0,KHOI TAC NGHIEP
115600455446,15.0,KHOI TAC NGHIEP
117700455618,17.0,KHOI HO TRO
119000455000,19.0,BO PHAN CHUNG
120700455950,20.0,BAN LANH DAO
36299,,
111100362021,11.0,KHOI BAN BUON
112100362121,12.0,KHOI BAN LE
112100362150,12.0,KHOI BAN LE
112100362151,12.0,KHOI BAN LE
112100362152,12.0,KHOI BAN LE
112100362153,12.0,KHOI BAN LE
114600362335,14.0,KHOI QUAN LY RUI RO
115600362440,15.0,KHOI TAC NGHIEP
115600362446,15.0,KHOI TAC NGHIEP
117700362618,17.0,KHOI HO TRO
119000362000,19.0,BO PHAN CHUNG
120700362950,20.0,BAN LANH DAO
35199,,
35299,,
35399,,
111100351021,11.0,KHOI BAN BUON
112100351121,12.0,KHOI BAN LE
112100351123,12.0,KHOI BAN LE
112100351150,12.0,KHOI BAN LE
112100351151,12.0,KHOI BAN LE
112100351152,12.0,KHOI BAN LE
112100351153,12.0,KHOI BAN LE
112100351154,12.0,KHOI BAN LE
112100351155,12.0,KHOI BAN LE
112100351156,12.0,KHOI BAN LE
112100351157,12.0,KHOI BAN LE
112100351158,12.0,KHOI BAN LE
114600351335,14.0,KHOI QUAN LY RUI RO
115600351440,15.0,KHOI TAC NGHIEP
115600351446,15.0,KHOI TAC NGHIEP
116700351521,16.0,KHOI TAI CHINH-KE TOAN
117700351698,17.0,KHOI HO TRO
119000351000,19.0,BO PHAN CHUNG
120700351950,20.0,BAN LANH DAO
37599,,
111100375021,11.0,KHOI BAN BUON
112100375121,12.0,KHOI BAN LE
112100375151,12.0,KHOI BAN LE
112100375152,12.0,KHOI BAN LE
112100375153,12.0,KHOI BAN LE
112100375154,12.0,KHOI BAN LE
112100375155,12.0,KHOI BAN LE
114600375335,14.0,KHOI QUAN LY RUI RO
115600375440,15.0,KHOI TAC NGHIEP
115600375446,15.0,KHOI TAC NGHIEP
116700375521,16.0,KHOI TAI CHINH-KE TOAN
117700375698,17.0,KHOI HO TRO
119000375000,19.0,BO PHAN CHUNG
120700375950,20.0,BAN LANH DAO
37699,,
37899,,
111100376021,11.0,KHOI BAN BUON
112100376121,12.0,KHOI BAN LE
112100376150,12.0,KHOI BAN LE
112100376151,12.0,KHOI BAN LE
112100376152,12.0,KHOI BAN LE
112100376153,12.0,KHOI BAN LE
112100376154,12.0,KHOI BAN LE
114600376335,14.0,KHOI QUAN LY RUI RO
115600376440,15.0,KHOI TAC NGHIEP
115600376446,15.0,KHOI TAC NGHIEP
117700376618,17.0,KHOI HO TRO
119000376000,19.0,BO PHAN CHUNG
120700376950,20.0,BAN LANH DAO
42199,,
42299,,
42399,,
42499,,
111100421021,11.0,KHOI BAN BUON
111100421022,11.0,KHOI BAN BUON
111100421023,11.0,KHOI BAN BUON
112100421121,12.0,KHOI BAN LE
112100421152,12.0,KHOI BAN LE
112100421153,12.0,KHOI BAN LE
112100421154,12.0,KHOI BAN LE
112100421155,12.0,KHOI BAN LE
112100421156,12.0,KHOI BAN LE
112100421157,12.0,KHOI BAN LE
112100421158,12.0,KHOI BAN LE
114600421335,14.0,KHOI QUAN LY RUI RO
115600421440,15.0,KHOI TAC NGHIEP
115600421446,15.0,KHOI TAC NGHIEP
116700421521,16.0,KHOI TAI CHINH-KE TOAN
117700421698,17.0,KHOI HO TRO
119000421000,19.0,BO PHAN CHUNG
120700421950,20.0,BAN LANH DAO
42899,,
111100428021,11.0,KHOI BAN BUON
112100428121,12.0,KHOI BAN LE
112100428151,12.0,KHOI BAN LE
112100428152,12.0,KHOI BAN LE
112100428153,12.0,KHOI BAN LE
112100428154,12.0,KHOI BAN LE
112100428155,12.0,KHOI BAN LE
112100428156,12.0,KHOI BAN LE
112100428157,12.0,KHOI BAN LE
112100428158,12.0,KHOI BAN LE
114600428335,14.0,KHOI QUAN LY RUI RO
115600428440,15.0,KHOI TAC NGHIEP
115600428446,15.0,KHOI TAC NGHIEP
117700428618,17.0,KHOI HO TRO
119000428000,19.0,BO PHAN CHUNG
120700428950,20.0,BAN LANH DAO
41199,,
41299,,
41399,,
111100411021,11.0,KHOI BAN BUON
112100411121,12.0,KHOI BAN LE
112100411150,12.0,KHOI BAN LE
112100411151,12.0,KHOI BAN LE
112100411152,12.0,KHOI BAN LE
112100411153,12.0,KHOI BAN LE
112100411154,12.0,KHOI BAN LE
112100411155,12.0,KHOI BAN LE
112100411156,12.0,KHOI BAN LE
112100411157,12.0,KHOI BAN LE
114600411335,14.0,KHOI QUAN LY RUI RO
115600411440,15.0,KHOI TAC NGHIEP
115600411446,15.0,KHOI TAC NGHIEP
117700411618,17.0,KHOI HO TRO
119000411000,19.0,BO PHAN CHUNG
120700411950,20.0,BAN LANH DAO
39099,,
111100390021,11.0,KHOI BAN BUON
111100390022,11.0,KHOI BAN BUON
111100390023,11.0,KHOI BAN BUON
112100390121,12.0,KHOI BAN LE
112100390150,12.0,KHOI BAN LE
112100390151,12.0,KHOI BAN LE
112100390152,12.0,KHOI BAN LE
112100390153,12.0,KHOI BAN LE
112100390154,12.0,KHOI BAN LE
112100390155,12.0,KHOI BAN LE
112100390158,12.0,KHOI BAN LE
112100390159,12.0,KHOI BAN LE
114600390335,14.0,KHOI QUAN LY RUI RO
115600390440,15.0,KHOI TAC NGHIEP
115600390446,15.0,KHOI TAC NGHIEP
115700390465,15.0,KHOI TAC NGHIEP
116700390521,16.0,KHOI TAI CHINH-KE TOAN
117700390698,17.0,KHOI HO TRO
119000390000,19.0,BO PHAN CHUNG
120700390950,20.0,BAN LANH DAO
39899,,
111100398021,11.0,KHOI BAN BUON
111100398022,11.0,KHOI BAN BUON
112100398121,12.0,KHOI BAN LE
112100398155,12.0,KHOI BAN LE
112100398156,12.0,KHOI BAN LE
112100398157,12.0,KHOI BAN LE
112100398158,12.0,KHOI BAN LE
114600398335,14.0,KHOI QUAN LY RUI RO
115600398440,15.0,KHOI TAC NGHIEP
115600398446,15.0,KHOI TAC NGHIEP
115700398465,15.0,KHOI TAC NGHIEP
117700398618,17.0,KHOI HO TRO
119000398000,19.0,BO PHAN CHUNG
120700398950,20.0,BAN LANH DAO
34199,,
111100341021,11.0,KHOI BAN BUON
112100341121,12.0,KHOI BAN LE
112100341150,12.0,KHOI BAN LE
112100341151,12.0,KHOI BAN LE
112100341152,12.0,KHOI BAN LE
112100341153,12.0,KHOI BAN LE
112100341154,12.0,KHOI BAN LE
112100341155,12.0,KHOI BAN LE
114600341335,14.0,KHOI QUAN LY RUI RO
115600341440,15.0,KHOI TAC NGHIEP
115600341446,15.0,KHOI TAC NGHIEP
115700341465,15.0,KHOI TAC NGHIEP
117700341618,17.0,KHOI HO TRO
119000341000,19.0,BO PHAN CHUNG
120700341950,20.0,BAN LANH DAO
37199,,
111100371021,11.0,KHOI BAN BUON
112100371121,12.0,KHOI BAN LE
112100371150,12.0,KHOI BAN LE
112100371151,12.0,KHOI BAN LE
112100371152,12.0,KHOI BAN LE
112100371153,12.0,KHOI BAN LE
112100371154,12.0,KHOI BAN LE
112100371155,12.0,KHOI BAN LE
112100371156,12.0,KHOI BAN LE
112100371157,12.0,KHOI BAN LE
112100371159,12.0,KHOI BAN LE
112100371160,12.0,KHOI BAN LE
114600371335,14.0,KHOI QUAN LY RUI RO
115600371440,15.0,KHOI TAC NGHIEP
115600371446,15.0,KHOI TAC NGHIEP
115700371465,15.0,KHOI TAC NGHIEP
116700371521,16.0,KHOI TAI CHINH-KE TOAN
117700371698,17.0,KHOI HO TRO
119000371000,19.0,BO PHAN CHUNG
120700371950,20.0,BAN LANH DAO
63199,,
63499,,
111100631021,11.0,KHOI BAN BUON
111100631022,11.0,KHOI BAN BUON
112100631121,12.0,KHOI BAN LE
112100631122,12.0,KHOI BAN LE
112100631150,12.0,KHOI BAN LE
112100631151,12.0,KHOI BAN LE
112100631152,12.0,KHOI BAN LE
112100631153,12.0,KHOI BAN LE
112100631154,12.0,KHOI BAN LE
114600631335,14.0,KHOI QUAN LY RUI RO
115600631440,15.0,KHOI TAC NGHIEP
115600631446,15.0,KHOI TAC NGHIEP
115700631465,15.0,KHOI TAC NGHIEP
116700631521,16.0,KHOI TAI CHINH-KE TOAN
117700631698,17.0,KHOI HO TRO
119000631000,19.0,BO PHAN CHUNG
120700631950,20.0,BAN LANH DAO
63299,,
111100632021,11.0,KHOI BAN BUON
112100632121,12.0,KHOI BAN LE
112100632122,12.0,KHOI BAN LE
112100632150,12.0,KHOI BAN LE
112100632151,12.0,KHOI BAN LE
112100632152,12.0,KHOI BAN LE
112100632153,12.0,KHOI BAN LE
114600632335,14.0,KHOI QUAN LY RUI RO
115600632440,15.0,KHOI TAC NGHIEP
115600632446,15.0,KHOI TAC NGHIEP
115700632465,15.0,KHOI TAC NGHIEP
117700632618,17.0,KHOI HO TRO
119000632000,19.0,BO PHAN CHUNG
120700632950,20.0,BAN LANH DAO
63399,,
111100633021,11.0,KHOI BAN BUON
112100633120,12.0,KHOI BAN LE
112100633121,12.0,KHOI BAN LE
112100633150,12.0,KHOI BAN LE
112100633151,12.0,KHOI BAN LE
112100633152,12.0,KHOI BAN LE
112100633153,12.0,KHOI BAN LE
114600633335,14.0,KHOI QUAN LY RUI RO
115600633440,15.0,KHOI TAC NGHIEP
115600633446,15.0,KHOI TAC NGHIEP
115700633465,15.0,KHOI TAC NGHIEP
117700633618,17.0,KHOI HO TRO
119000633000,19.0,BO PHAN CHUNG
120700633950,20.0,BAN LANH DAO
63699,,
111100636021,11.0,KHOI BAN BUON
112100636121,12.0,KHOI BAN LE
112100636122,12.0,KHOI BAN LE
112100636150,12.0,KHOI BAN LE
112100636151,12.0,KHOI BAN LE
112100636152,12.0,KHOI BAN LE
112100636153,12.0,KHOI BAN LE
114600636335,14.0,KHOI QUAN LY RUI RO
115600636440,15.0,KHOI TAC NGHIEP
115600636446,15.0,KHOI TAC NGHIEP
115700636465,15.0,KHOI TAC NGHIEP
117700636618,17.0,KHOI HO TRO
119000636000,19.0,BO PHAN CHUNG
120700636950,20.0,BAN LANH DAO
63599,,
111100635021,11.0,KHOI BAN BUON
112100635121,12.0,KHOI BAN LE
112100635150,12.0,KHOI BAN LE
112100635151,12.0,KHOI BAN LE
112100635152,12.0,KHOI BAN LE
112100635153,12.0,KHOI BAN LE
112100635154,12.0,KHOI BAN LE
112100635155,12.0,KHOI BAN LE
114600635335,14.0,KHOI QUAN LY RUI RO
115600635440,15.0,KHOI TAC NGHIEP
115600635446,15.0,KHOI TAC NGHIEP
115700635465,15.0,KHOI TAC NGHIEP
116700635521,16.0,KHOI TAI CHINH-KE TOAN
117700635698,17.0,KHOI HO TRO
119000635000,19.0,BO PHAN CHUNG
120700635950,20.0,BAN LANH DAO
62099,,
62299,,
62399,,
111100620021,11.0,KHOI BAN BUON
111100620022,11.0,KHOI BAN BUON
112100620120,12.0,KHOI BAN LE
112100620121,12.0,KHOI BAN LE
112100620122,12.0,KHOI BAN LE
112100620150,12.0,KHOI BAN LE
112100620151,12.0,KHOI BAN LE
112100620152,12.0,KHOI BAN LE
112100620153,12.0,KHOI BAN LE
112100620156,12.0,KHOI BAN LE
112100620157,12.0,KHOI BAN LE
114600620335,14.0,KHOI QUAN LY RUI RO
115600620440,15.0,KHOI TAC NGHIEP
115600620446,15.0,KHOI TAC NGHIEP
116700620521,16.0,KHOI TAI CHINH-KE TOAN
117700620698,17.0,KHOI HO TRO
119000620000,19.0,BO PHAN CHUNG
120700620950,20.0,BAN LANH DAO
62199,,
62499,,
111100621021,11.0,KHOI BAN BUON
111100621022,11.0,KHOI BAN BUON
112100621120,12.0,KHOI BAN LE
112100621121,12.0,KHOI BAN LE
112100621122,12.0,KHOI BAN LE
112100621153,12.0,KHOI BAN LE
112100621154,12.0,KHOI BAN LE
112100621155,12.0,KHOI BAN LE
112100621156,12.0,KHOI BAN LE
112100621158,12.0,KHOI BAN LE
114600621335,14.0,KHOI QUAN LY RUI RO
115600621440,15.0,KHOI TAC NGHIEP
115600621446,15.0,KHOI TAC NGHIEP
116700621521,16.0,KHOI TAI CHINH-KE TOAN
117700621698,17.0,KHOI HO TRO
119000621000,19.0,BO PHAN CHUNG
120700621950,20.0,BAN LANH DAO
62699,,
