PRODUCT_LEAF_ID,PRODUCT_LEAF_DESC,LEVEL2_ID,LEVEL2_DESC,LEVEL3_ID,LEVEL3_DESC,LEVEL4_ID,LEVEL4_DESC,LEVEL2_COLOR
21020311,TIEN GUI CHO VAY DU HOC (CHUNG MINH TAI CHINH),21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210205,TIEN GUI TIET KIEM CKH DAC THU,#FFE5B4
21020599,DUMMY_TIEN GUI TIET KIEM CKH DAC THU,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210205,TIEN GUI TIET KIEM CKH DAC THU,#FFE5B4
21020304,TIET KIEM TICH LUY BAO AN,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210206,TIEN GUI TIET KIEM TICH LUY,#FFE5B4
21020305,TIET KIEM DANH CHO TRE EM,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210206,TIEN GUI TIET KIEM TICH LUY,#FFE5B4
21020307,TIET KIEM TICH LUY HUU TRI,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210206,TIEN GUI TIET KIEM TICH LUY,#FFE5B4
21020601,TIET KIEM TICH LUY THONG THUONG,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210206,TIEN GUI TIET KIEM TICH LUY,#FFE5B4
21020699,DUMMY_TIEN GUI TIET KIEM TICH LUY,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210206,TIEN GUI TIET KIEM TICH LUY,#FFE5B4
21020306,TIET KIEM DU THUONG,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210207,TIEN GUI TIET KIEM THEO CHUONG TRINH KM,#FFE5B4
21020313,TIEN GUI TIET KIEM SIEU VIET,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210207,TIEN GUI TIET KIEM THEO CHUONG TRINH KM,#FFE5B4
21020314,TIEN GUI TIET KIEM DA NANG,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210207,TIEN GUI TIET KIEM THEO CHUONG TRINH KM,#FFE5B4
21020315,TIEN GUI TIET KIEM SONG HANH,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210207,TIEN GUI TIET KIEM THEO CHUONG TRINH KM,#FFE5B4
21020316,TIET KIEM QUA TANG,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210207,TIEN GUI TIET KIEM THEO CHUONG TRINH KM,#FFE5B4
21020799,DUMMY_TIEN GUI TK THEO CT KMAI,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210207,TIEN GUI TIET KIEM THEO CHUONG TRINH KM,#FFE5B4
21020102,TIEN GUI ONLINE,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210208,TIEN GUI ONLINE_L4,#FFE5B4
21020801,TIEN GUI CRM,21,TIEN GUI VA CAC CONG CU NO,2102,TIEN GUI CO KY HAN,210208,TIEN GUI ONLINE_L4,#FFE5B4
21030101,NHAN UY THAC,21,TIEN GUI VA CAC CONG CU NO,2103,NHAN UY THAC_L3,210301,NHAN UY THAC_L4,#FFE5B4
21040101,CHUNG CHI TIEN GUI THONG THUONG,21,TIEN GUI VA CAC CONG CU NO,2104,CONG CU NO VA GIAY TO CO GIA,210401,CHUNG CHI TIEN GUI,#FFE5B4
21040102,CHUNG CHI TIEN GUI DU THUONG,21,TIEN GUI VA CAC CONG CU NO,2104,CONG CU NO VA GIAY TO CO GIA,210401,CHUNG CHI TIEN GUI,#FFE5B4
21040103,CHUNG CHI TIEN GUI THE CAO,21,TIEN GUI VA CAC CONG CU NO,2104,CONG CU NO VA GIAY TO CO GIA,210401,CHUNG CHI TIEN GUI,#FFE5B4
21040104,CHUNG CHI TIEN GUI CAP BU,21,TIEN GUI VA CAC CONG CU NO,2104,CONG CU NO VA GIAY TO CO GIA,210401,CHUNG CHI TIEN GUI,#FFE5B4
21040105,CHUNG CHI TIEN GUI NHU Y,21,TIEN GUI VA CAC CONG CU NO,2104,CONG CU NO VA GIAY TO CO GIA,210401,CHUNG CHI TIEN GUI,#FFE5B4
21040199,DUMMY_CHUNG CHI TIEN GUI,21,TIEN GUI VA CAC CONG CU NO,2104,CONG CU NO VA GIAY TO CO GIA,210401,CHUNG CHI TIEN GUI,#FFE5B4
21040201,TRAI PHIEU THUONG,21,TIEN GUI VA CAC CONG CU NO,2104,CONG CU NO VA GIAY TO CO GIA,210402,TRAI PHIEU,#FFE5B4
21040202,TRAI PHIEU TANG VON,21,TIEN GUI VA CAC CONG CU NO,2104,CONG CU NO VA GIAY TO CO GIA,210402,TRAI PHIEU,#FFE5B4
21040299,DUMMY_TRAI PHIEU,21,TIEN GUI VA CAC CONG CU NO,2104,CONG CU NO VA GIAY TO CO GIA,210402,TRAI PHIEU,#FFE5B4
21040399,DUMMY_CONG CU NO VA GTCG,21,TIEN GUI VA CAC CONG CU NO,2104,CONG CU NO VA GIAY TO CO GIA,210403,DUMMY_CONG CU NO VA GTCG_L4,#FFE5B4
21050201,VAY THUONG MAI,21,TIEN GUI VA CAC CONG CU NO,2105,TIEN VAY,210502,VAY CAC DINH CHE TAI CHINH,#FFE5B4
21050202,VAY VON TAI TAI TRO NHAP KHAU NGAN HAN THEO L/C,21,TIEN GUI VA CAC CONG CU NO,2105,TIEN VAY,210502,VAY CAC DINH CHE TAI CHINH,#FFE5B4
21050299,DUMMY_VAY CAC DINH CHE TAI CHINH,21,TIEN GUI VA CAC CONG CU NO,2105,TIEN VAY,210502,VAY CAC DINH CHE TAI CHINH,#FFE5B4
21050301,TIEN VAY KHAC,21,TIEN GUI VA CAC CONG CU NO,2105,TIEN VAY,210503,TIEN VAY KHAC_L4,#FFE5B4
21050499,DUMMY_TIEN VAY,21,TIEN GUI VA CAC CONG CU NO,2105,TIEN VAY,210504,DUMMY_TIEN VAY_L4,#FFE5B4
21060199,DUMMY_TG VA CONG CU NO,21,TIEN GUI VA CAC CONG CU NO,2106,DUMMY_TG VA CONG CU NO_L3,210601,DUMMY_TG VA CONG CU NO_L4,#FFE5B4
21060101,DUMMY_CHIA SE DOANH THU,21,TIEN GUI VA CAC CONG CU NO,2106,DUMMY_TG VA CONG CU NO_L3,210601,DUMMY_TG VA CONG CU NO_L4,#FFE5B4
22010101,GIAO DICH VOI TCTD_DI VAY VA NHAN TIEN GUI,22,KINH DOANH VON,2201,GIAO DICH TREN THI TRUONG TIEN TE,220101,GIAO DICH VOI TCTD,#CFCFC4
22010102,GIAO DICH VOI TCTD_CHO VAY VA DAU TU TIEN GUI,22,KINH DOANH VON,2201,GIAO DICH TREN THI TRUONG TIEN TE,220101,GIAO DICH VOI TCTD,#CFCFC4
22010199,DUMMY_GIAO DICH VOI TCTD,22,KINH DOANH VON,2201,GIAO DICH TREN THI TRUONG TIEN TE,220101,GIAO DICH VOI TCTD,#CFCFC4
22010201,GIAO DICH VOI NHNN_DI VAY VA NHAN TIEN GUI,22,KINH DOANH VON,2201,GIAO DICH TREN THI TRUONG TIEN TE,220102,GIAO DICH VOI NHNN,#CFCFC4
22010202,GIAO DICH VOI NHNN_CHO VAY VA DAU TU TIEN GUI,22,KINH DOANH VON,2201,GIAO DICH TREN THI TRUONG TIEN TE,220102,GIAO DICH VOI NHNN,#CFCFC4
22010299,DUMMY_GIAO DICH VOI NHNN,22,KINH DOANH VON,2201,GIAO DICH TREN THI TRUONG TIEN TE,220102,GIAO DICH VOI NHNN,#CFCFC4
22010399,DUMMY_GIAO DICH TREN THI TRUONG TIEN TE,22,KINH DOANH VON,2201,GIAO DICH TREN THI TRUONG TIEN TE,220103,DUMMY_GIAO DICH TREN THI TRUONG TIEN TE_L4,#CFCFC4
22020101,MUA BAN GIAO NGAY GTCG,22,KINH DOANH VON,2202,KINH DOANH GTCG,220201,MUA BAN GIAO NGAY GTCG_L4,#CFCFC4
22020201,MUA BAN KY HAN GTCG,22,KINH DOANH VON,2202,KINH DOANH GTCG,220202,MUA BAN KY HAN GTCG_L4,#CFCFC4
22020301,DAU THAU CHO KHACH HANG,22,KINH DOANH VON,2202,KINH DOANH GTCG,220203,DAU THAU CHO KHACH HANG_L4,#CFCFC4
22020499,DUMMY_KINH DOANH GTCG,22,KINH DOANH VON,2202,KINH DOANH GTCG,220204,DUMMY_KINH DOANH GTCG_L4,#CFCFC4
22020501,MUA BAN TUONG LAI GTCG,22,KINH DOANH VON,2202,KINH DOANH GTCG,220205,MUA BAN TUONG LAI GTCG_L4,#CFCFC4
22030101,"TU VAN, THU XEP PHAT HANH TRAI PHIEU THONG THUONG",22,KINH DOANH VON,2203,"TU VAN, THU XEP PHAT HANH TRAI PHIEU DN",220301,"TU VAN, THU XEP PHAT HANH TRAI PHIEU THONG THUONG_L4",#CFCFC4
22030201,"TU VAN, THU XEP PHAT HANH TRIEU PHIEU KEM CHUNG QUYEN",22,KINH DOANH VON,2203,"TU VAN, THU XEP PHAT HANH TRAI PHIEU DN",220302,"TU VAN, THU XEP PHAT HANH TRIEU PHIEU KEM CHUNG QUYEN_L4",#CFCFC4
22030301,"TU VAN, THU XEP PHAT HANH TRAI PHIEU CHUYEN DOI",22,KINH DOANH VON,2203,"TU VAN, THU XEP PHAT HANH TRAI PHIEU DN",220303,"TU VAN, THU XEP PHAT HANH TRAI PHIEU CHUYEN DOI_L4",#CFCFC4
22030499,DUMMY_TU VAN PHAT HANH,22,KINH DOANH VON,2203,"TU VAN, THU XEP PHAT HANH TRAI PHIEU DN",220304,DUMMY_TU VAN PHAT HANH_L4,#CFCFC4
22040101,GIAO NGAY_FX,22,KINH DOANH VON,2204,KINH DOANH NGOAI TE_L3,220401,GIAO NGAY_FX_L4,#CFCFC4
22040201,KY HAN_FX,22,KINH DOANH VON,2204,KINH DOANH NGOAI TE_L3,220402,KY HAN_FX_L4,#CFCFC4
22040301,HOAN DOI_FX,22,KINH DOANH VON,2204,KINH DOANH NGOAI TE_L3,220403,HOAN DOI_FX_L4,#CFCFC4
22040401,QUYEN CHON_FX,22,KINH DOANH VON,2204,KINH DOANH NGOAI TE_L3,220404,QUYEN CHON_FX_L4,#CFCFC4
22040599,DUMMY_FX,22,KINH DOANH VON,2204,KINH DOANH NGOAI TE_L3,220405,DUMMY_FX_L4,#CFCFC4
22050101,GIAO NGAY_GOLD,22,KINH DOANH VON,2205,KINH DOANH VANG MIENG,220501,GIAO NGAY_GOLD_L4,#CFCFC4
22050201,KY HAN_GOLD,22,KINH DOANH VON,2205,KINH DOANH VANG MIENG,220502,KY HAN_GOLD_L4,#CFCFC4
22050301,HOAN DOI_GOLD,22,KINH DOANH VON,2205,KINH DOANH VANG MIENG,220503,HOAN DOI_GOLD_L4,#CFCFC4
22050499,DUMMY_KINH DOANH VANG MIENG,22,KINH DOANH VON,2205,KINH DOANH VANG MIENG,220504,DUMMY_KINH DOANH VANG MIENG_L4,#CFCFC4
22060101,HOAN DOI LAI SUAT MOT DONG TIEN,22,KINH DOANH VON,2206,PHAI SINH TAI CHINH_L3,220601,HOAN DOI LAI SUAT MOT DONG TIEN_L4,#CFCFC4
22060201,HOAN DOI TIEN TE CHEO,22,KINH DOANH VON,2206,PHAI SINH TAI CHINH_L3,220602,HOAN DOI TIEN TE CHEO_L4,#CFCFC4
22060301,DAU TU CO CAU,22,KINH DOANH VON,2206,PHAI SINH TAI CHINH_L3,220603,DAU TU CO CAU_L4,#CFCFC4
22060401,TIN DUNG PHAI SINH,22,KINH DOANH VON,2206,PHAI SINH TAI CHINH_L3,220604,TIN DUNG PHAI SINH_L4,#CFCFC4
22060599,DUMMY_PHAI SINH TAI CHINH,22,KINH DOANH VON,2206,PHAI SINH TAI CHINH_L3,220605,DUMMY_PHAI SINH TAI CHINH_L4,#CFCFC4
22070101,HANG HOA TUONG LAI,22,KINH DOANH VON,2207,PHAI SINH HANG HOA,220701,HANG HOA TUONG LAI_L4,#CFCFC4
22070201,QUYEN CHON HANG HOA,22,KINH DOANH VON,2207,PHAI SINH HANG HOA,220702,QUYEN CHON HANG HOA_L4,#CFCFC4
22070301,HOAN DOI GIA CA HANG HOA,22,KINH DOANH VON,2207,PHAI SINH HANG HOA,220703,HOAN DOI GIA CA HANG HOA_L4,#CFCFC4
22070499,DUMMY_PHAI SINH HANG HOA,22,KINH DOANH VON,2207,PHAI SINH HANG HOA,220704,DUMMY_PHAI SINH HANG HOA_L4,#CFCFC4
22080101,DUMMY_KINH DOANH VON_L5,22,KINH DOANH VON,2208,DUMMY_KINH DOANH VON_L3,220801,DUMMY_KINH DOANH VON_L4,#CFCFC4
23010101,TAI TRO XUAT KHAU TRUOC KHI GIAO HANG,23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230101,TAI TRO XUAT KHAU TRUOC KHI GIAO HANG_L4,#FF6961
23010102,TAI TAI TRO XUAT KHAU TRUOC KHI GIAO HANG,23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230101,TAI TRO XUAT KHAU TRUOC KHI GIAO HANG_L4,#FF6961
23010199,DUMMY_TAI TRO XUAT KHAU TRUOC KHI GIAO HANG,23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230101,TAI TRO XUAT KHAU TRUOC KHI GIAO HANG_L4,#FF6961
23010201,CHIET KHAU CO TRUY DOI LC TRA NGAY (NUOC NGOAI),23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230102,TAI TRO XUAT KHAU SAU KHI GIAO HANG,#FF6961
23010202,CHIET KHAU CO TRUY DOI LC TRA NGAY (TRONG NUOC),23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230102,TAI TRO XUAT KHAU SAU KHI GIAO HANG,#FF6961
23010203,CHIET KHAU CO TRUY DOI LC TRA CHAM (TRONG NUOC),23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230102,TAI TRO XUAT KHAU SAU KHI GIAO HANG,#FF6961
23010204,CHIET KHAU CO TRUY DOI NHO THU TRA CHAM (TRONG NUOC),23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230102,TAI TRO XUAT KHAU SAU KHI GIAO HANG,#FF6961
23010205,CHIET KHAU CO TRUY DOI NHO THU TRA NGAY (NUOC NGOAI),23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230102,TAI TRO XUAT KHAU SAU KHI GIAO HANG,#FF6961
23010206,CHIET KHAU CO TRUY DOI NHO THU TRA CHAM (NUOC NGOAI),23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230102,TAI TRO XUAT KHAU SAU KHI GIAO HANG,#FF6961
23010207,CKHAU MIEN TRUY DOI HPHIEU THEO BO CTU HANG XUAT HTHUC LC TRA NGAY,23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230102,TAI TRO XUAT KHAU SAU KHI GIAO HANG,#FF6961
23010208,BAO THANH TOAN,23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230102,TAI TRO XUAT KHAU SAU KHI GIAO HANG,#FF6961
23010209,TAI TAI TRO SAU KHI GIAO HANG,23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230102,TAI TRO XUAT KHAU SAU KHI GIAO HANG,#FF6961
23010210,CHIET KHAU CO TRUY DOI THEO LC,23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230102,TAI TRO XUAT KHAU SAU KHI GIAO HANG,#FF6961
23010211,CHIET KHAU CO TRUY DOI THEO NHO THU,23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230102,TAI TRO XUAT KHAU SAU KHI GIAO HANG,#FF6961
23010212,CHIET KHAU MIEN TRUY DOI THEO LC,23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230102,TAI TRO XUAT KHAU SAU KHI GIAO HANG,#FF6961
23010213,CHIET KHAU MIEN TRUY DOI THEO NHO THU,23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230102,TAI TRO XUAT KHAU SAU KHI GIAO HANG,#FF6961
23010214,CHIET KHAU BO CHUNG TU TTR,23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230102,TAI TRO XUAT KHAU SAU KHI GIAO HANG,#FF6961
23010215,CHIET KHAU KHAC,23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230102,TAI TRO XUAT KHAU SAU KHI GIAO HANG,#FF6961
23010299,DUMMY_TAI TRO XUAT KHAU SAU KHI GIAO HANG,23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230102,TAI TRO XUAT KHAU SAU KHI GIAO HANG,#FF6961
23010399,DUMMY_TAI TRO XUAT KHAU,23,TAI TRO THUONG MAI,2301,TAI TRO XUAT KHAU,230103,DUMMY_TAI TRO XUAT KHAU_L4,#FF6961
23020101,TAI TRO HOAN TRA (UPAS DCTC),23,TAI TRO THUONG MAI,2302,TAI TRO NHAP KHAU,230201,TAI TRO NHAP KHAU_L4,#FF6961
23020102,TAI TRO NHAP KHAU KHAC,23,TAI TRO THUONG MAI,2302,TAI TRO NHAP KHAU,230201,TAI TRO NHAP KHAU_L4,#FF6961
23020199,DUMMY_TAI TRO NHAP KHAU,23,TAI TRO THUONG MAI,2302,TAI TRO NHAP KHAU,230201,TAI TRO NHAP KHAU_L4,#FF6961
23030101,NHO THU NHAP KHAU,23,TAI TRO THUONG MAI,2303,NHO THU,230301,NHO THU NHAP KHAU_L4,#FF6961
23030102,CAD NHAP KHAU,23,TAI TRO THUONG MAI,2303,NHO THU,230301,NHO THU NHAP KHAU_L4,#FF6961
23030103,BAO LANH NHAN HANG THEO NHO THU NHAP KHAU,23,TAI TRO THUONG MAI,2303,NHO THU,230301,NHO THU NHAP KHAU_L4,#FF6961
23030104,UPAS NHO THU ,23,TAI TRO THUONG MAI,2303,NHO THU,230301,NHO THU NHAP KHAU_L4,#FF6961
23030199,DUMMY_NHO THU NHAP KHAU,23,TAI TRO THUONG MAI,2303,NHO THU,230301,NHO THU NHAP KHAU_L4,#FF6961
23030201,NHO THU XUAT KHAU,23,TAI TRO THUONG MAI,2303,NHO THU,230302,NHO THU XUAT KHAU_L4,#FF6961
23030202,CAD XUAT KHAU,23,TAI TRO THUONG MAI,2303,NHO THU,230302,NHO THU XUAT KHAU_L4,#FF6961
23030299,DUMMY_NHO THU XUAT KHAU,23,TAI TRO THUONG MAI,2303,NHO THU,230302,NHO THU XUAT KHAU_L4,#FF6961
23030399,DUMMY_NHO THU,23,TAI TRO THUONG MAI,2303,NHO THU,230303,DUMMY_NHO THU_L4,#FF6961
23040101,THU TIN DUNG NHAP KHAU (LC),23,TAI TRO THUONG MAI,2304,THU TIN DUNG (LC),230401,THU TIN DUNG NHAP KHAU,#FF6961
23040102,KIEM TRA VA THANH TOAN BO CHUNG TU TRA NGAY THEO LC,23,TAI TRO THUONG MAI,2304,THU TIN DUNG (LC),230401,THU TIN DUNG NHAP KHAU,#FF6961
23040103,KIEM TRA VA THANH TOAN BO CHUNG TU TRA CHAM THEO LC,23,TAI TRO THUONG MAI,2304,THU TIN DUNG (LC),230401,THU TIN DUNG NHAP KHAU,#FF6961
23040104,BAO LANH NHAN HANG THEO LC NHAP KHAU,23,TAI TRO THUONG MAI,2304,THU TIN DUNG (LC),230401,THU TIN DUNG NHAP KHAU,#FF6961
23040105,TAI TRO LC TRA CHAM THEO UPAS LC,23,TAI TRO THUONG MAI,2304,THU TIN DUNG (LC),230401,THU TIN DUNG NHAP KHAU,#FF6961
23040106,KIEM TRA VA THANH TOAN BCT THEO LC THONG THUONG,23,TAI TRO THUONG MAI,2304,THU TIN DUNG (LC),230401,THU TIN DUNG NHAP KHAU,#FF6961
23040107,KIEM TRA VA THANH TOAN BCT THEO UPAS LC,23,TAI TRO THUONG MAI,2304,THU TIN DUNG (LC),230401,THU TIN DUNG NHAP KHAU,#FF6961
23040199,DUMMY_THU TIN DUNG NHAP KHAU,23,TAI TRO THUONG MAI,2304,THU TIN DUNG (LC),230401,THU TIN DUNG NHAP KHAU,#FF6961
23040201,THU TIN DUNG XUAT KHAU (LC),23,TAI TRO THUONG MAI,2304,THU TIN DUNG (LC),230402,THU TIN DUNG XUAT KHAU,#FF6961
23040202,DOI TIEN BO CHUNG TU XUAT KHAU THEO LC,23,TAI TRO THUONG MAI,2304,THU TIN DUNG (LC),230402,THU TIN DUNG XUAT KHAU,#FF6961
23040203,CHUYEN NHUONG THU TIN DUNG,23,TAI TRO THUONG MAI,2304,THU TIN DUNG (LC),230402,THU TIN DUNG XUAT KHAU,#FF6961
23040204,THU TIN DUNG XAC NHAN XUAT KHAU (LC),23,TAI TRO THUONG MAI,2304,THU TIN DUNG (LC),230402,THU TIN DUNG XUAT KHAU,#FF6961
23040205,DOI TIEN BO CHUNG TU XUAT KHAU THEO LC XAC NHAN,23,TAI TRO THUONG MAI,2304,THU TIN DUNG (LC),230402,THU TIN DUNG XUAT KHAU,#FF6961
23040299,DUMMY_THU TIN DUNG XUAT KHAU,23,TAI TRO THUONG MAI,2304,THU TIN DUNG (LC),230402,THU TIN DUNG XUAT KHAU,#FF6961
23040399,DUMMY_THU TIN DUNG (LC),23,TAI TRO THUONG MAI,2304,THU TIN DUNG (LC),230403,DUMMY_THU TIN DUNG (LC)_L4,#FF6961
23050101,DICH VU TAI TRO THUONG MAI KHAC,23,TAI TRO THUONG MAI,2305,DICH VU TAI TRO THUONG MAI KHAC_L3,230501,DICH VU TAI TRO THUONG MAI KHAC_L4,#FF6961
23060199,DUMMY_TAI TRO THUONG MAI,23,TAI TRO THUONG MAI,2306,DUMMY_TAI TRO THUONG MAI_L3,230601,DUMMY_TAI TRO THUONG MAI_L4,#FF6961
23070101,CHIET KHAU CO TRUY DOI THEO LC NOI DIA,23,TAI TRO THUONG MAI,2307,TAI TRO THUONG MAI TRONG NUOC,230701,TAI TRO THUONG MAI TRONG NUOC_L4,#FF6961
23070102,CHIET KHAU MIEN TRUY DOI THEO LC NOI DIA,23,TAI TRO THUONG MAI,2307,TAI TRO THUONG MAI TRONG NUOC,230701,TAI TRO THUONG MAI TRONG NUOC_L4,#FF6961
23070103,THANH TOAN TRUOC HAN LC NOI DIA,23,TAI TRO THUONG MAI,2307,TAI TRO THUONG MAI TRONG NUOC,230701,TAI TRO THUONG MAI TRONG NUOC_L4,#FF6961
23070104,BAO THANH TOAN TRONG NUOC,23,TAI TRO THUONG MAI,2307,TAI TRO THUONG MAI TRONG NUOC,230701,TAI TRO THUONG MAI TRONG NUOC_L4,#FF6961
23070199,DUMMY_TAI TRO THUONG MAI TRONG NUOC,23,TAI TRO THUONG MAI,2307,TAI TRO THUONG MAI TRONG NUOC,230701,TAI TRO THUONG MAI TRONG NUOC_L4,#FF6961
24010101,BAO LANH DAM BAO CHAT LUONG SAN PHAM_DU,24,BAO LANH VA CAM KET TIN DUNG,2401,BAO LANH DOI UNG,240101,BAO LANH DOI UNG_L4,#B0E0E6
24010102,BAO LANH DU THAU_DU,24,BAO LANH VA CAM KET TIN DUNG,2401,BAO LANH DOI UNG,240101,BAO LANH DOI UNG_L4,#B0E0E6
24010103,BAO LANH THANH TOAN THONG THUONG_DU,24,BAO LANH VA CAM KET TIN DUNG,2401,BAO LANH DOI UNG,240101,BAO LANH DOI UNG_L4,#B0E0E6
24010104,BAO LANH THUC HIEN HOP DONG_DU,24,BAO LANH VA CAM KET TIN DUNG,2401,BAO LANH DOI UNG,240101,BAO LANH DOI UNG_L4,#B0E0E6
24010105,BAO LANH TIEN UNG TRUOC_DU,24,BAO LANH VA CAM KET TIN DUNG,2401,BAO LANH DOI UNG,240101,BAO LANH DOI UNG_L4,#B0E0E6
24010106,BAO LANH VAY VON_DU,24,BAO LANH VA CAM KET TIN DUNG,2401,BAO LANH DOI UNG,240101,BAO LANH DOI UNG_L4,#B0E0E6
24010107,BAO LANH KHAC_DU,24,BAO LANH VA CAM KET TIN DUNG,2401,BAO LANH DOI UNG,240101,BAO LANH DOI UNG_L4,#B0E0E6
24010108,BAO LANH MUA BAN NHA O_DU,24,BAO LANH VA CAM KET TIN DUNG,2401,BAO LANH DOI UNG,240101,BAO LANH DOI UNG_L4,#B0E0E6
24010199,DUMMY_BAO LANH DOI UNG,24,BAO LANH VA CAM KET TIN DUNG,2401,BAO LANH DOI UNG,240101,BAO LANH DOI UNG_L4,#B0E0E6
24020101,BAO LANH DAM BAO CHAT LUONG SAN PHAM,24,BAO LANH VA CAM KET TIN DUNG,2402,BAO LANH THONG THUONG,240201,BAO LANH THONG THUONG_L4,#B0E0E6
24020102,BAO LANH DU THAU,24,BAO LANH VA CAM KET TIN DUNG,2402,BAO LANH THONG THUONG,240201,BAO LANH THONG THUONG_L4,#B0E0E6
24020103,BAO LANH THANH TOAN THONG THUONG,24,BAO LANH VA CAM KET TIN DUNG,2402,BAO LANH THONG THUONG,240201,BAO LANH THONG THUONG_L4,#B0E0E6
24020104,BAO LANH THANH TOAN THUE XNK,24,BAO LANH VA CAM KET TIN DUNG,2402,BAO LANH THONG THUONG,240201,BAO LANH THONG THUONG_L4,#B0E0E6
24020105,BAO LANH THUC HIEN HOP DONG,24,BAO LANH VA CAM KET TIN DUNG,2402,BAO LANH THONG THUONG,240201,BAO LANH THONG THUONG_L4,#B0E0E6
24020106,BAO LANH TIEN UNG TRUOC,24,BAO LANH VA CAM KET TIN DUNG,2402,BAO LANH THONG THUONG,240201,BAO LANH THONG THUONG_L4,#B0E0E6
24020107,BAO LANH VAY VON,24,BAO LANH VA CAM KET TIN DUNG,2402,BAO LANH THONG THUONG,240201,BAO LANH THONG THUONG_L4,#B0E0E6
24020108,BAO LANH KHAC,24,BAO LANH VA CAM KET TIN DUNG,2402,BAO LANH THONG THUONG,240201,BAO LANH THONG THUONG_L4,#B0E0E6
24020109,BAO LANH MUA BAN NHA O,24,BAO LANH VA CAM KET TIN DUNG,2402,BAO LANH THONG THUONG,240201,BAO LANH THONG THUONG_L4,#B0E0E6
24020110,CAM KET CAP TIN DUNG BIDV PHAT HANH,24,BAO LANH VA CAM KET TIN DUNG,2402,BAO LANH THONG THUONG,240201,BAO LANH THONG THUONG_L4,#B0E0E6
24020199,DUMMY_BAO LANH THONG THUONG,24,BAO LANH VA CAM KET TIN DUNG,2402,BAO LANH THONG THUONG,240201,BAO LANH THONG THUONG_L4,#B0E0E6
24030199,DUMMY_BAO LANH,24,BAO LANH VA CAM KET TIN DUNG,2403,DUMMY_BAO LANH_L3,240301,DUMMY_BAO LANH_L4,#B0E0E6
24040101,BAO LANH DEN VAY VON_XAC NHAN,24,BAO LANH VA CAM KET TIN DUNG,2404,BAO LANH DEN,240401,BAO LANH DEN CO XAC NHAN,#B0E0E6
24040102,BAO LANH DEN THANH TOAN_XAC NHAN,24,BAO LANH VA CAM KET TIN DUNG,2404,BAO LANH DEN,240401,BAO LANH DEN CO XAC NHAN,#B0E0E6
24040103,BAO LANH DEN THUC HIEN HOP DONG_XAC NHAN,24,BAO LANH VA CAM KET TIN DUNG,2404,BAO LANH DEN,240401,BAO LANH DEN CO XAC NHAN,#B0E0E6
24040104, BAO LANH DEN CHAT LUONG_XAC NHAN,24,BAO LANH VA CAM KET TIN DUNG,2404,BAO LANH DEN,240401,BAO LANH DEN CO XAC NHAN,#B0E0E6
24040105,BAO LANH DEN DU THAU_XAC NHAN,24,BAO LANH VA CAM KET TIN DUNG,2404,BAO LANH DEN,240401,BAO LANH DEN CO XAC NHAN,#B0E0E6
