Lv0,Lv1,Lv2,Lv3,Lv4,LvPK,Size
1.12501E+11,1.12501E+11,1.12501E+11,1.12501E+11,1.12201E+11,22,8020
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.12201E+11,22,212038
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.12201E+11,22,2303887
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.12201E+11,22,248056
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.12201E+11,22,70889
1.22501E+11,1.22501E+11,1.22501E+11,1.22501E+11,1.12201E+11,22,0
1.17401E+11,1.17401E+11,1.17401E+11,1.11501E+11,1.12201E+11,22,4535
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.12201E+11,22,10390
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.12201E+11,22,7811
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.12201E+11,22,6781
1.17401E+11,1.17401E+11,1.17401E+11,1.12201E+11,1.12201E+11,22,4026230
1.17401E+11,1.17401E+11,1.17401E+11,1.14501E+11,1.12201E+11,22,17924
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.12201E+11,22,7618
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.12201E+11,22,6519
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.12201E+11,22,8803
1.17401E+11,1.17401E+11,1.17401E+11,1.12501E+11,1.12201E+11,22,29998
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.12201E+11,22,21479
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.12201E+11,22,30834
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.12201E+11,22,7021
1.17401E+11,1.17401E+11,1.17401E+11,1.22501E+11,1.12201E+11,22,0
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,204606868
1.22401E+11,1.11501E+11,1.11501E+11,1.11501E+11,1.12301E+11,22,1221243
1.22401E+11,1.13401E+11,1.13401E+11,1.16501E+11,1.12301E+11,22,18099
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.12301E+11,22,919362
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.12301E+11,22,3175100
1.22401E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,110311
1.22401E+11,1.21501E+11,1.21501E+11,1.21501E+11,1.12301E+11,22,54727
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.12301E+11,22,3733013
1.22401E+11,1.12301E+11,1.12301E+11,1.12301E+11,1.12301E+11,22,164311759
1.22401E+11,1.14501E+11,1.14501E+11,1.14501E+11,1.12301E+11,22,1700514
1.22401E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,19276
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.12301E+11,22,2123908
1.22401E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,3041390
1.22401E+11,1.174E+11,1.11501E+11,1.11501E+11,1.12301E+11,22,152540
1.22401E+11,1.174E+11,1.17401E+11,1.11501E+11,1.12301E+11,22,1114
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.12301E+11,22,305485
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.12301E+11,22,2289817
1.22401E+11,1.174E+11,1.17401E+11,1.16501E+11,1.12301E+11,22,2551
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,225896
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.12301E+11,22,1918
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,210753
1.22401E+11,1.174E+11,1.13401E+11,1.16501E+11,1.12301E+11,22,3798
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.12301E+11,22,409570
1.22401E+11,1.174E+11,1.17401E+11,1.16501E+11,1.12301E+11,22,1669
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,30991
1.22401E+11,1.174E+11,1.12301E+11,1.12301E+11,1.12301E+11,22,6449502
1.22401E+11,1.174E+11,1.17401E+11,1.12301E+11,1.12301E+11,22,8943
1.22401E+11,1.174E+11,1.14501E+11,1.14501E+11,1.12301E+11,22,1872787
1.22401E+11,1.174E+11,1.17401E+11,1.14501E+11,1.12301E+11,22,4405
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,246264
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.12301E+11,22,1869
1.22401E+11,1.174E+11,1.17401E+11,1.16501E+11,1.12301E+11,22,1601
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,378962
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.12301E+11,22,2161
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,2922852
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.12301E+11,22,4205
1.22401E+11,1.174E+11,1.12501E+11,1.12501E+11,1.12301E+11,22,726656
1.22401E+11,1.174E+11,1.17401E+11,1.12501E+11,1.12301E+11,22,8017
1.22401E+11,1.174E+11,1.15501E+11,1.15501E+11,1.12301E+11,22,10850
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.12301E+11,22,5279
1.22401E+11,1.174E+11,1.15501E+11,1.15501E+11,1.12301E+11,22,686631
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.12301E+11,22,7582
1.22401E+11,1.174E+11,1.15501E+11,1.15501E+11,1.12301E+11,22,854950
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.12301E+11,22,1724
1.22401E+11,1.174E+11,1.22501E+11,1.22501E+11,1.12301E+11,22,878025
1.22401E+11,1.174E+11,1.17401E+11,1.22501E+11,1.12301E+11,22,1586
1.22401E+11,1.12501E+11,1.12501E+11,1.12501E+11,1.12301E+11,22,1400698
1.22401E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.12301E+11,22,697764
1.22401E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.12301E+11,22,1620340
1.22401E+11,1.22501E+11,1.22501E+11,1.22501E+11,1.12301E+11,22,289236
1.22401E+11,1.17401E+11,1.17401E+11,1.11501E+11,1.12301E+11,22,7350
1.22401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.12301E+11,22,16842
1.22401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.12301E+11,22,12655
1.22401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.12301E+11,22,10993
1.22401E+11,1.17401E+11,1.17401E+11,1.14501E+11,1.12301E+11,22,29038
1.22401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.12301E+11,22,12344
1.22401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.12301E+11,22,10573
1.22401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.12301E+11,22,14274
1.22401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.12301E+11,22,27723
1.22401E+11,1.17401E+11,1.17401E+11,1.12501E+11,1.12301E+11,22,52855
1.22401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.12301E+11,22,34809
1.22401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.12301E+11,22,49961
1.22401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.12301E+11,22,11374
1.22401E+11,1.17401E+11,1.17401E+11,1.22501E+11,1.12301E+11,22,10463
1.11501E+11,1.11501E+11,1.11501E+11,1.11501E+11,1.12301E+11,22,208042637
1.13401E+11,1.13401E+11,1.13401E+11,1.16501E+11,1.12301E+11,22,165909
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.12301E+11,22,184340653
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.12301E+11,22,229406247
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,154086732
1.21501E+11,1.21501E+11,1.21501E+11,1.21501E+11,1.12301E+11,22,425246686
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.12301E+11,22,161383107
1.12301E+11,1.12301E+11,1.12301E+11,1.12301E+11,1.12301E+11,22,2707860758
1.12501E+11,1.12501E+11,1.12501E+11,1.12501E+11,1.12301E+11,22,1423687
1.14501E+11,1.14501E+11,1.14501E+11,1.14501E+11,1.12301E+11,22,315394527
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,194452563
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.12301E+11,22,170816224
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,1257167934
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,547706169
1.174E+11,1.174E+11,1.11501E+11,1.11501E+11,1.12301E+11,22,12351498
1.174E+11,1.174E+11,1.17401E+11,1.11501E+11,1.12301E+11,22,90374
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.12301E+11,22,24736005
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.12301E+11,22,185411536
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.12301E+11,22,207011
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,18291472
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.12301E+11,22,155617
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,17065504
1.174E+11,1.174E+11,1.13401E+11,1.16501E+11,1.12301E+11,22,307880
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.12301E+11,22,33163852
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.12301E+11,22,135134
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,2509685
1.174E+11,1.174E+11,1.12301E+11,1.12301E+11,1.12301E+11,22,522230098
1.174E+11,1.174E+11,1.17401E+11,1.12301E+11,1.12301E+11,22,724606
1.174E+11,1.174E+11,1.14501E+11,1.14501E+11,1.12301E+11,22,151643994
1.174E+11,1.174E+11,1.17401E+11,1.14501E+11,1.12301E+11,22,356893
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,19940729
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.12301E+11,22,151729
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.12301E+11,22,48968666
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.12301E+11,22,129950
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,30685251
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.12301E+11,22,175461
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,236670183
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.12301E+11,22,340693
1.174E+11,1.174E+11,1.12501E+11,1.12501E+11,1.12301E+11,22,58838780
1.174E+11,1.174E+11,1.17401E+11,1.12501E+11,1.12301E+11,22,649508
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.12301E+11,22,878881
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.12301E+11,22,427705
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.12301E+11,22,613991
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.12301E+11,22,69227537
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.12301E+11,22,139840
1.174E+11,1.174E+11,1.22501E+11,1.22501E+11,1.12301E+11,22,71095977
1.174E+11,1.174E+11,1.17401E+11,1.22501E+11,1.12301E+11,22,128604
1.12501E+11,1.12501E+11,1.12501E+11,1.12501E+11,1.12301E+11,22,14318581
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.12301E+11,22,347964142
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.12301E+11,22,35526721
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.12301E+11,22,407071727
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.12301E+11,22,116340073
1.17401E+11,1.17401E+11,1.17401E+11,1.11501E+11,1.12301E+11,22,7448608
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.12301E+11,22,17062057
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.12301E+11,22,12826187
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.12301E+11,22,11137938
1.17401E+11,1.17401E+11,1.17401E+11,1.12301E+11,1.12301E+11,22,59722380
1.17401E+11,1.17401E+11,1.17401E+11,1.14501E+11,1.12301E+11,22,29416340
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.12301E+11,22,12505894
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.12301E+11,22,10710692
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.12301E+11,22,14462172
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.12301E+11,22,28080083
1.17401E+11,1.17401E+11,1.17401E+11,1.12501E+11,1.12301E+11,22,53532804
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.12301E+11,22,35252098
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.12301E+11,22,50605681
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.12301E+11,22,11525782
1.17401E+11,1.17401E+11,1.17401E+11,1.22501E+11,1.12301E+11,22,10599531
1.22401E+11,1.22501E+11,1.22501E+11,1.22501E+11,1.22501E+11,22,8418639
1.22401E+11,1.174E+11,1.22501E+11,1.22501E+11,1.22501E+11,22,675
1.22401E+11,1.174E+11,1.17401E+11,1.22501E+11,1.22501E+11,22,18498
1.22501E+11,1.22501E+11,1.22501E+11,1.22501E+11,1.22501E+11,22,1222279792
1.174E+11,1.174E+11,1.22501E+11,1.22501E+11,1.22501E+11,22,55044
1.174E+11,1.174E+11,1.17401E+11,1.22501E+11,1.22501E+11,22,1498057
1.17401E+11,1.17401E+11,1.17401E+11,1.22501E+11,1.22501E+11,22,123470988
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.17501E+11,22,16308
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.17501E+11,22,1505
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,22,158979201
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.17501E+11,22,1321126
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.17501E+11,22,122125
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.17501E+11,22,10065569
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.17501E+11,22,10873
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.17501E+11,22,2708
1.22401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.17501E+11,22,17886
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,22,181598457
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.17501E+11,22,880753
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.17501E+11,22,219820
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,638763
1.22401E+11,1.11501E+11,1.11501E+11,1.11501E+11,1.10101E+11,22,0
1.22401E+11,1.13401E+11,1.13401E+11,1.16501E+11,1.10101E+11,22,0
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.10101E+11,22,21343
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.10101E+11,22,0
1.22401E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,270
1.22401E+11,1.21501E+11,1.21501E+11,1.21501E+11,1.10101E+11,22,126
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.10101E+11,22,0
1.22401E+11,1.14501E+11,1.14501E+11,1.14501E+11,1.10101E+11,22,0
1.22401E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,54
1.22401E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.10101E+11,22,6224
1.22401E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,9489
1.22401E+11,1.174E+11,1.11501E+11,1.11501E+11,1.10101E+11,22,0
1.22401E+11,1.174E+11,1.17401E+11,1.11501E+11,1.10101E+11,22,0
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.10101E+11,22,7089
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.10101E+11,22,0
1.22401E+11,1.174E+11,1.17401E+11,1.16501E+11,1.10101E+11,22,0
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,562
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.10101E+11,22,3
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,498
1.22401E+11,1.174E+11,1.13401E+11,1.16501E+11,1.10101E+11,22,0
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.10101E+11,22,0
1.22401E+11,1.174E+11,1.17401E+11,1.16501E+11,1.10101E+11,22,0
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,183
1.22401E+11,1.174E+11,1.10101E+11,1.10101E+11,1.10101E+11,22,61181
1.22401E+11,1.174E+11,1.17401E+11,1.10101E+11,1.10101E+11,22,2005
1.22401E+11,1.174E+11,1.14501E+11,1.14501E+11,1.10101E+11,22,0
1.22401E+11,1.174E+11,1.17401E+11,1.14501E+11,1.10101E+11,22,0
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,739
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.10101E+11,22,4
1.22401E+11,1.174E+11,1.16501E+11,1.16501E+11,1.10101E+11,22,1773
1.22401E+11,1.174E+11,1.17401E+11,1.16501E+11,1.10101E+11,22,3
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,1051
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.10101E+11,22,4
1.22401E+11,1.174E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,9118
1.22401E+11,1.174E+11,1.17401E+11,1.17501E+11,1.10101E+11,22,12
1.22401E+11,1.174E+11,1.12501E+11,1.12501E+11,1.10101E+11,22,0
1.22401E+11,1.174E+11,1.17401E+11,1.12501E+11,1.10101E+11,22,0
1.22401E+11,1.174E+11,1.15501E+11,1.15501E+11,1.10101E+11,22,0
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.10101E+11,22,0
1.22401E+11,1.174E+11,1.15501E+11,1.15501E+11,1.10101E+11,22,19948
1.22401E+11,1.174E+11,1.17401E+11,1.15501E+11,1.10101E+11,22,38
1.22401E+11,1.174E+11,1.22501E+11,1.22501E+11,1.10101E+11,22,5706
1.22401E+11,1.174E+11,1.17401E+11,1.22501E+11,1.10101E+11,22,9
1.22401E+11,1.12501E+11,1.12501E+11,1.12501E+11,1.10101E+11,22,0
1.22401E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.10101E+11,22,0
1.22401E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.10101E+11,22,37809
1.22401E+11,1.22501E+11,1.22501E+11,1.22501E+11,1.10101E+11,22,1877
1.22401E+11,1.17401E+11,1.17401E+11,1.11501E+11,1.10101E+11,22,0
1.22401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.10101E+11,22,31
1.22401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.10101E+11,22,0
1.22401E+11,1.17401E+11,1.17401E+11,1.10101E+11,1.10101E+11,22,13250
1.22401E+11,1.17401E+11,1.17401E+11,1.14501E+11,1.10101E+11,22,0
1.22401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.10101E+11,22,35
1.22401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.10101E+11,22,29
1.22401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.10101E+11,22,37
1.22401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.10101E+11,22,81
1.22401E+11,1.17401E+11,1.17401E+11,1.12501E+11,1.10101E+11,22,0
1.22401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.10101E+11,22,0
1.22401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.10101E+11,22,260
1.22401E+11,1.17401E+11,1.17401E+11,1.22501E+11,1.10101E+11,22,64
1.11501E+11,1.11501E+11,1.11501E+11,1.11501E+11,1.10101E+11,22,0
1.13401E+11,1.13401E+11,1.13401E+11,1.16501E+11,1.10101E+11,22,0
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.10101E+11,22,4279829
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.10101E+11,22,0
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,386707
1.21501E+11,1.21501E+11,1.21501E+11,1.21501E+11,1.10101E+11,22,1011612
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.10101E+11,22,0
1.12501E+11,1.12501E+11,1.12501E+11,1.12501E+11,1.10101E+11,22,0
1.10101E+11,1.10101E+11,1.10101E+11,1.10101E+11,1.10101E+11,22,228233691
1.14501E+11,1.14501E+11,1.14501E+11,1.14501E+11,1.10101E+11,22,0
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,587636
1.16501E+11,1.16501E+11,1.16501E+11,1.16501E+11,1.10101E+11,22,500846
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,3496418
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,1709880
1.174E+11,1.174E+11,1.11501E+11,1.11501E+11,1.10101E+11,22,0
1.174E+11,1.174E+11,1.17401E+11,1.11501E+11,1.10101E+11,22,0
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.10101E+11,22,574292
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.10101E+11,22,0
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.10101E+11,22,0
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,45896
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.10101E+11,22,383
1.174E+11,1.174E+11,1.13401E+11,1.16501E+11,1.10101E+11,22,0
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.10101E+11,22,0
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.10101E+11,22,0
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,15179
1.174E+11,1.174E+11,1.10101E+11,1.10101E+11,1.10101E+11,22,4954228
1.174E+11,1.174E+11,1.17401E+11,1.10101E+11,1.10101E+11,22,162829
1.174E+11,1.174E+11,1.14501E+11,1.14501E+11,1.10101E+11,22,0
1.174E+11,1.174E+11,1.17401E+11,1.14501E+11,1.10101E+11,22,0
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,60258
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.10101E+11,22,455
1.174E+11,1.174E+11,1.16501E+11,1.16501E+11,1.10101E+11,22,143574
1.174E+11,1.174E+11,1.17401E+11,1.16501E+11,1.10101E+11,22,375
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,85337
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.10101E+11,22,483
1.174E+11,1.174E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,738855
1.174E+11,1.174E+11,1.17401E+11,1.17501E+11,1.10101E+11,22,1063
1.174E+11,1.174E+11,1.12501E+11,1.12501E+11,1.10101E+11,22,0
1.174E+11,1.174E+11,1.17401E+11,1.12501E+11,1.10101E+11,22,0
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.10101E+11,22,0
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.10101E+11,22,0
1.174E+11,1.174E+11,1.15501E+11,1.15501E+11,1.10101E+11,22,1615471
1.174E+11,1.174E+11,1.17401E+11,1.15501E+11,1.10101E+11,22,3260
1.174E+11,1.174E+11,1.22501E+11,1.22501E+11,1.10101E+11,22,462418
1.174E+11,1.174E+11,1.17401E+11,1.22501E+11,1.10101E+11,22,830
1.12501E+11,1.12501E+11,1.12501E+11,1.12501E+11,1.10101E+11,22,0
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.10101E+11,22,207158
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.10101E+11,22,0
1.15501E+11,1.15501E+11,1.15501E+11,1.15501E+11,1.10101E+11,22,2714881
1.22501E+11,1.22501E+11,1.22501E+11,1.22501E+11,1.10101E+11,22,868524
1.17401E+11,1.17401E+11,1.17401E+11,1.11501E+11,1.10101E+11,22,0
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.10101E+11,22,0
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.10101E+11,22,32187
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.10101E+11,22,0
1.17401E+11,1.17401E+11,1.17401E+11,1.10101E+11,1.10101E+11,22,13420765
1.17401E+11,1.17401E+11,1.17401E+11,1.14501E+11,1.10101E+11,22,0
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.10101E+11,22,37793
1.17401E+11,1.17401E+11,1.17401E+11,1.16501E+11,1.10101E+11,22,31402
1.17401E+11,1.17401E+11,1.17401E+11,1.17501E+11,1.10101E+11,22,87665
1.17401E+11,1.17401E+11,1.17401E+11,1.12501E+11,1.10101E+11,22,0
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.10101E+11,22,0
1.17401E+11,1.17401E+11,1.17401E+11,1.15501E+11,1.10101E+11,22,268959
1.17401E+11,1.17401E+11,1.17401E+11,1.22501E+11,1.10101E+11,22,68939
1.22401E+11,1.14201E+11,1.14201E+11,1.14201E+11,1.14201E+11,22,1586631
1.22401E+11,1.174E+11,1.14201E+11,1.14201E+11,1.14201E+11,22,2429012
1.22401E+11,1.174E+11,1.17401E+11,1.14201E+11,1.14201E+11,22,0
1.22401E+11,1.17401E+11,1.17401E+11,1.14201E+11,1.14201E+11,22,0
1.174E+11,1.174E+11,1.14201E+11,1.14201E+11,1.14201E+11,22,196682634
1.174E+11,1.174E+11,1.17401E+11,1.14201E+11,1.14201E+11,22,0
1.17401E+11,1.17401E+11,1.17401E+11,1.14201E+11,1.14201E+11,22,0
1.22401E+11,1.14201E+11,1.14201E+11,1.14201E+11,1.14201E+11,22,2520072
1.22401E+11,1.174E+11,1.14201E+11,1.14201E+11,1.14201E+11,22,1148227
1.22401E+11,1.174E+11,1.17401E+11,1.14201E+11,1.14201E+11,22,7234
1.22401E+11,1.17401E+11,1.17401E+11,1.14201E+11,1.14201E+11,22,47700
1.14201E+11,1.14201E+11,1.14201E+11,1.14201E+11,1.14201E+11,22,557396091
1.174E+11,1.174E+11,1.14201E+11,1.14201E+11,1.14201E+11,22,92974235
1.174E+11,1.174E+11,1.17401E+11,1.14201E+11,1.14201E+11,22,586199
1.17401E+11,1.17401E+11,1.17401E+11,1.14201E+11,1.14201E+11,22,48314734
1.12501E+11,1.12501E+11,1.12501E+11,1.12501E+11,1.11101E+11,22,1668905
1.11101E+11,1.11101E+11,1.11101E+11,1.11101E+11,1.11101E+11,22,255854789
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11101E+11,22,2491232
1.12501E+11,1.12501E+11,1.12501E+11,1.12501E+11,1.11301E+11,22,476827
1.11301E+11,1.11301E+11,1.11301E+11,1.11301E+11,1.11301E+11,22,73101364
1.17501E+11,1.17501E+11,1.17501E+11,1.17501E+11,1.11301E+11,22,711784
